orthoID	genes
OG8794_0	OPA3,OPA3_B,OPA3_C,OPA3_D,OPA3_E,OPA3_F,OPA3_G,OPA3_H,OPA3_I,OPA3_J,OPA3_K,OPA3_L,OPA3_M,OPA3_N,OPA3_O,OPA3_P,OPA3_Q,OPA3_R,OPA3_S,OPA3_T
OG8795_0	OPCML,OPCML_B,OPCML_C,OPCML_D,OPCML_E,OPCML_F,OPCML_G,OPCML_H,OPCML_I,OPCML_J,OPCML_K,OPCML_L,OPCML_M,OPCML_N,OPCML_O,OPCML_P,OPCML_Q,OPCML_R,OPCML_S,OPCML_T
OG8796_0	OPHN1,OPHN1_B,OPHN1_C,OPHN1_D,OPHN1_E,OPHN1_F,OPHN1_G,OPHN1_H,OPHN1_I,OPHN1_J,OPHN1_K,OPHN1_L,OPHN1_M,OPHN1_N,OPHN1_O,OPHN1_P,OPHN1_Q,OPHN1_R,OPHN1_S,OPHN1_T
OG8797_0	OPLAH,OPLAH_B,OPLAH_C,OPLAH_D,OPLAH_E,OPLAH_F,OPLAH_G,OPLAH_H,OPLAH_I,OPLAH_J,OPLAH_K,OPLAH_L,OPLAH_M,OPLAH_N,OPLAH_O,OPLAH_P,OPLAH_Q,OPLAH_R,OPLAH_S,OPLAH_T
OG8798_0	OPN3,OPN3_B,OPN3_C,OPN3_D,OPN3_E,OPN3_F,OPN3_G,OPN3_H,OPN3_I,OPN3_J,OPN3_K,OPN3_L,OPN3_M,OPN3_N,OPN3_O,OPN3_P,OPN3_Q,OPN3_R,OPN3_S,OPN3_T
OG8799_0	OPN5,OPN5_B,OPN5_C,OPN5_D,OPN5_E,OPN5_F,OPN5_G,OPN5_H,OPN5_I,OPN5_J,OPN5_K,OPN5_L,OPN5_M,OPN5_N,OPN5_O,OPN5_P,OPN5_Q,OPN5_R,OPN5_S,OPN5_T
OG8800_0	OPRD1,OPRD1_B,OPRD1_C,OPRD1_D,OPRD1_E,OPRD1_F,OPRD1_G,OPRD1_H,OPRD1_I,OPRD1_J,OPRD1_K,OPRD1_L,OPRD1_M,OPRD1_N,OPRD1_O,OPRD1_P,OPRD1_Q,OPRD1_R,OPRD1_S,OPRD1_T
OG8801_0	OPRK1,OPRK1_B,OPRK1_C,OPRK1_D,OPRK1_E,OPRK1_F,OPRK1_G,OPRK1_H,OPRK1_I,OPRK1_J,OPRK1_K,OPRK1_L,OPRK1_M,OPRK1_N,OPRK1_O,OPRK1_P,OPRK1_Q,OPRK1_R,OPRK1_S,OPRK1_T
OG8802_0	OPRL1,OPRL1_B,OPRL1_C,OPRL1_D,OPRL1_E,OPRL1_F,OPRL1_G,OPRL1_H,OPRL1_I,OPRL1_J,OPRL1_K,OPRL1_L,OPRL1_M,OPRL1_N,OPRL1_O,OPRL1_P,OPRL1_Q,OPRL1_R,OPRL1_S,OPRL1_T
OG8803_0	OPTC,OPTC_B,OPTC_C,OPTC_D,OPTC_E,OPTC_F,OPTC_G,OPTC_H,OPTC_I,OPTC_J,OPTC_K,OPTC_L,OPTC_M,OPTC_N,OPTC_O,OPTC_P,OPTC_Q,OPTC_R,OPTC_S,OPTC_T
OG8804_0	OPTN,OPTN_B,OPTN_C,OPTN_D,OPTN_E,OPTN_F,OPTN_G,OPTN_H,OPTN_I,OPTN_J,OPTN_K,OPTN_L,OPTN_M,OPTN_N,OPTN_O,OPTN_P,OPTN_Q,OPTN_R,OPTN_S,OPTN_T
OG8805_0	OR11A1,OR11A1_B,OR11A1_C,OR11A1_D,OR11A1_E,OR11A1_F,OR11A1_G,OR11A1_H,OR11A1_I,OR11A1_J,OR11A1_K,OR11A1_L,OR11A1_M,OR11A1_N,OR11A1_O,OR11A1_P,OR11A1_Q,OR11A1_R,OR11A1_S,OR11A1_T
OG8806_0	OR13A1,OR13A1_B,OR13A1_C,OR13A1_D,OR13A1_E,OR13A1_F,OR13A1_G,OR13A1_H,OR13A1_I,OR13A1_J,OR13A1_K,OR13A1_L,OR13A1_M,OR13A1_N,OR13A1_O,OR13A1_P,OR13A1_Q,OR13A1_R,OR13A1_S,OR13A1_T
OG8807_0	OR2A1,OR2A1_B,OR2A1_C,OR2A1_D,OR2A1_E,OR2A1_F,OR2A1_G,OR2A1_H,OR2A1_I,OR2A1_J,OR2A1_K,OR2A1_L,OR2A1_M,OR2A1_N,OR2A1_O,OR2A1_P,OR2A1_Q,OR2A1_R,OR2A1_S,OR2A1_T
OG8808_0	OR2A14,OR2A14_B,OR2A14_C,OR2A14_D,OR2A14_E,OR2A14_F,OR2A14_G,OR2A14_H,OR2A14_I,OR2A14_J,OR2A14_K,OR2A14_L,OR2A14_M,OR2A14_N,OR2A14_O,OR2A14_P,OR2A14_Q,OR2A14_R,OR2A14_S,OR2A14_T
OG8809_0	OR2A25,OR2A25_B,OR2A25_C,OR2A25_D,OR2A25_E,OR2A25_F,OR2A25_G,OR2A25_H,OR2A25_I,OR2A25_J,OR2A25_K,OR2A25_L,OR2A25_M,OR2A25_N,OR2A25_O,OR2A25_P,OR2A25_Q,OR2A25_R,OR2A25_S,OR2A25_T
OG8810_0	OR2A42,OR2A42_B,OR2A42_C,OR2A42_D,OR2A42_E,OR2A42_F,OR2A42_G,OR2A42_H,OR2A42_I,OR2A42_J,OR2A42_K,OR2A42_L,OR2A42_M,OR2A42_N,OR2A42_O,OR2A42_P,OR2A42_Q,OR2A42_R,OR2A42_S,OR2A42_T
OG8811_0	OR2A5,OR2A5_B,OR2A5_C,OR2A5_D,OR2A5_E,OR2A5_F,OR2A5_G,OR2A5_H,OR2A5_I,OR2A5_J,OR2A5_K,OR2A5_L,OR2A5_M,OR2A5_N,OR2A5_O,OR2A5_P,OR2A5_Q,OR2A5_R,OR2A5_S,OR2A5_T
OG8812_0	OR2C3,OR2C3_B,OR2C3_C,OR2C3_D,OR2C3_E,OR2C3_F,OR2C3_G,OR2C3_H,OR2C3_I,OR2C3_J,OR2C3_K,OR2C3_L,OR2C3_M,OR2C3_N,OR2C3_O,OR2C3_P,OR2C3_Q,OR2C3_R,OR2C3_S,OR2C3_T
OG8813_0	OR51B5,OR51B5_B,OR51B5_C,OR51B5_D,OR51B5_E,OR51B5_F,OR51B5_G,OR51B5_H,OR51B5_I,OR51B5_J,OR51B5_K,OR51B5_L,OR51B5_M,OR51B5_N,OR51B5_O,OR51B5_P,OR51B5_Q,OR51B5_R,OR51B5_S,OR51B5_T
OG8814_0	OR51E2,OR51E2_B,OR51E2_C,OR51E2_D,OR51E2_E,OR51E2_F,OR51E2_G,OR51E2_H,OR51E2_I,OR51E2_J,OR51E2_K,OR51E2_L,OR51E2_M,OR51E2_N,OR51E2_O,OR51E2_P,OR51E2_Q,OR51E2_R,OR51E2_S,OR51E2_T
OG8815_0	OR7D2,OR7D2_B,OR7D2_C,OR7D2_D,OR7D2_E,OR7D2_F,OR7D2_G,OR7D2_H,OR7D2_I,OR7D2_J,OR7D2_K,OR7D2_L,OR7D2_M,OR7D2_N,OR7D2_O,OR7D2_P,OR7D2_Q,OR7D2_R,OR7D2_S,OR7D2_T
OG8816_0	OR7E24,OR7E24_B,OR7E24_C,OR7E24_D,OR7E24_E,OR7E24_F,OR7E24_G,OR7E24_H,OR7E24_I,OR7E24_J,OR7E24_K,OR7E24_L,OR7E24_M,OR7E24_N,OR7E24_O,OR7E24_P,OR7E24_Q,OR7E24_R,OR7E24_S,OR7E24_T
OG8817_0	ORAI1,ORAI1_B,ORAI1_C,ORAI1_D,ORAI1_E,ORAI1_F,ORAI1_G,ORAI1_H,ORAI1_I,ORAI1_J,ORAI1_K,ORAI1_L,ORAI1_M,ORAI1_N,ORAI1_O,ORAI1_P,ORAI1_Q,ORAI1_R,ORAI1_S,ORAI1_T
OG8818_0	ORAI2,ORAI2_B,ORAI2_C,ORAI2_D,ORAI2_E,ORAI2_F,ORAI2_G,ORAI2_H,ORAI2_I,ORAI2_J,ORAI2_K,ORAI2_L,ORAI2_M,ORAI2_N,ORAI2_O,ORAI2_P,ORAI2_Q,ORAI2_R,ORAI2_S,ORAI2_T
OG8819_0	ORAI3,ORAI3_B,ORAI3_C,ORAI3_D,ORAI3_E,ORAI3_F,ORAI3_G,ORAI3_H,ORAI3_I,ORAI3_J,ORAI3_K,ORAI3_L,ORAI3_M,ORAI3_N,ORAI3_O,ORAI3_P,ORAI3_Q,ORAI3_R,ORAI3_S,ORAI3_T
OG8820_0	ORAOV1,ORAOV1_B,ORAOV1_C,ORAOV1_D,ORAOV1_E,ORAOV1_F,ORAOV1_G,ORAOV1_H,ORAOV1_I,ORAOV1_J,ORAOV1_K,ORAOV1_L,ORAOV1_M,ORAOV1_N,ORAOV1_O,ORAOV1_P,ORAOV1_Q,ORAOV1_R,ORAOV1_S,ORAOV1_T
OG8821_0	ORC1,ORC1_B,ORC1_C,ORC1_D,ORC1_E,ORC1_F,ORC1_G,ORC1_H,ORC1_I,ORC1_J,ORC1_K,ORC1_L,ORC1_M,ORC1_N,ORC1_O,ORC1_P,ORC1_Q,ORC1_R,ORC1_S,ORC1_T
OG8822_0	ORC2,ORC2_B,ORC2_C,ORC2_D,ORC2_E,ORC2_F,ORC2_G,ORC2_H,ORC2_I,ORC2_J,ORC2_K,ORC2_L,ORC2_M,ORC2_N,ORC2_O,ORC2_P,ORC2_Q,ORC2_R,ORC2_S,ORC2_T
OG8823_0	ORC3,ORC3_B,ORC3_C,ORC3_D,ORC3_E,ORC3_F,ORC3_G,ORC3_H,ORC3_I,ORC3_J,ORC3_K,ORC3_L,ORC3_M,ORC3_N,ORC3_O,ORC3_P,ORC3_Q,ORC3_R,ORC3_S,ORC3_T
OG8824_0	ORC4,ORC4_B,ORC4_C,ORC4_D,ORC4_E,ORC4_F,ORC4_G,ORC4_H,ORC4_I,ORC4_J,ORC4_K,ORC4_L,ORC4_M,ORC4_N,ORC4_O,ORC4_P,ORC4_Q,ORC4_R,ORC4_S,ORC4_T
OG8825_0	ORC5,ORC5_B,ORC5_C,ORC5_D,ORC5_E,ORC5_F,ORC5_G,ORC5_H,ORC5_I,ORC5_J,ORC5_K,ORC5_L,ORC5_M,ORC5_N,ORC5_O,ORC5_P,ORC5_Q,ORC5_R,ORC5_S,ORC5_T
OG8826_0	ORC6,ORC6_B,ORC6_C,ORC6_D,ORC6_E,ORC6_F,ORC6_G,ORC6_H,ORC6_I,ORC6_J,ORC6_K,ORC6_L,ORC6_M,ORC6_N,ORC6_O,ORC6_P,ORC6_Q,ORC6_R,ORC6_S,ORC6_T
OG8827_0	ORM1,ORM1_B,ORM1_C,ORM1_D,ORM1_E,ORM1_F,ORM1_G,ORM1_H,ORM1_I,ORM1_J,ORM1_K,ORM1_L,ORM1_M,ORM1_N,ORM1_O,ORM1_P,ORM1_Q,ORM1_R,ORM1_S,ORM1_T
OG8828_0	ORM2,ORM2_B,ORM2_C,ORM2_D,ORM2_E,ORM2_F,ORM2_G,ORM2_H,ORM2_I,ORM2_J,ORM2_K,ORM2_L,ORM2_M,ORM2_N,ORM2_O,ORM2_P,ORM2_Q,ORM2_R,ORM2_S,ORM2_T
OG8829_0	ORMDL1,ORMDL1_B,ORMDL1_C,ORMDL1_D,ORMDL1_E,ORMDL1_F,ORMDL1_G,ORMDL1_H,ORMDL1_I,ORMDL1_J,ORMDL1_K,ORMDL1_L,ORMDL1_M,ORMDL1_N,ORMDL1_O,ORMDL1_P,ORMDL1_Q,ORMDL1_R,ORMDL1_S,ORMDL1_T
OG8830_0	ORMDL2,ORMDL2_B,ORMDL2_C,ORMDL2_D,ORMDL2_E,ORMDL2_F,ORMDL2_G,ORMDL2_H,ORMDL2_I,ORMDL2_J,ORMDL2_K,ORMDL2_L,ORMDL2_M,ORMDL2_N,ORMDL2_O,ORMDL2_P,ORMDL2_Q,ORMDL2_R,ORMDL2_S,ORMDL2_T
OG8831_0	ORMDL3,ORMDL3_B,ORMDL3_C,ORMDL3_D,ORMDL3_E,ORMDL3_F,ORMDL3_G,ORMDL3_H,ORMDL3_I,ORMDL3_J,ORMDL3_K,ORMDL3_L,ORMDL3_M,ORMDL3_N,ORMDL3_O,ORMDL3_P,ORMDL3_Q,ORMDL3_R,ORMDL3_S,ORMDL3_T
OG8832_0	OS9,OS9_B,OS9_C,OS9_D,OS9_E,OS9_F,OS9_G,OS9_H,OS9_I,OS9_J,OS9_K,OS9_L,OS9_M,OS9_N,OS9_O,OS9_P,OS9_Q,OS9_R,OS9_S,OS9_T
OG8833_0	OSBP,OSBP_B,OSBP_C,OSBP_D,OSBP_E,OSBP_F,OSBP_G,OSBP_H,OSBP_I,OSBP_J,OSBP_K,OSBP_L,OSBP_M,OSBP_N,OSBP_O,OSBP_P,OSBP_Q,OSBP_R,OSBP_S,OSBP_T
OG8834_0	OSBP2,OSBP2_B,OSBP2_C,OSBP2_D,OSBP2_E,OSBP2_F,OSBP2_G,OSBP2_H,OSBP2_I,OSBP2_J,OSBP2_K,OSBP2_L,OSBP2_M,OSBP2_N,OSBP2_O,OSBP2_P,OSBP2_Q,OSBP2_R,OSBP2_S,OSBP2_T
OG8835_0	OSBPL10,OSBPL10_B,OSBPL10_C,OSBPL10_D,OSBPL10_E,OSBPL10_F,OSBPL10_G,OSBPL10_H,OSBPL10_I,OSBPL10_J,OSBPL10_K,OSBPL10_L,OSBPL10_M,OSBPL10_N,OSBPL10_O,OSBPL10_P,OSBPL10_Q,OSBPL10_R,OSBPL10_S,OSBPL10_T
OG8836_0	OSBPL11,OSBPL11_B,OSBPL11_C,OSBPL11_D,OSBPL11_E,OSBPL11_F,OSBPL11_G,OSBPL11_H,OSBPL11_I,OSBPL11_J,OSBPL11_K,OSBPL11_L,OSBPL11_M,OSBPL11_N,OSBPL11_O,OSBPL11_P,OSBPL11_Q,OSBPL11_R,OSBPL11_S,OSBPL11_T
OG8837_0	OSBPL1A,OSBPL1A_B,OSBPL1A_C,OSBPL1A_D,OSBPL1A_E,OSBPL1A_F,OSBPL1A_G,OSBPL1A_H,OSBPL1A_I,OSBPL1A_J,OSBPL1A_K,OSBPL1A_L,OSBPL1A_M,OSBPL1A_N,OSBPL1A_O,OSBPL1A_P,OSBPL1A_Q,OSBPL1A_R,OSBPL1A_S,OSBPL1A_T
OG8838_0	OSBPL2,OSBPL2_B,OSBPL2_C,OSBPL2_D,OSBPL2_E,OSBPL2_F,OSBPL2_G,OSBPL2_H,OSBPL2_I,OSBPL2_J,OSBPL2_K,OSBPL2_L,OSBPL2_M,OSBPL2_N,OSBPL2_O,OSBPL2_P,OSBPL2_Q,OSBPL2_R,OSBPL2_S,OSBPL2_T
OG8839_0	OSBPL3,OSBPL3_B,OSBPL3_C,OSBPL3_D,OSBPL3_E,OSBPL3_F,OSBPL3_G,OSBPL3_H,OSBPL3_I,OSBPL3_J,OSBPL3_K,OSBPL3_L,OSBPL3_M,OSBPL3_N,OSBPL3_O,OSBPL3_P,OSBPL3_Q,OSBPL3_R,OSBPL3_S,OSBPL3_T
OG8840_0	OSBPL5,OSBPL5_B,OSBPL5_C,OSBPL5_D,OSBPL5_E,OSBPL5_F,OSBPL5_G,OSBPL5_H,OSBPL5_I,OSBPL5_J,OSBPL5_K,OSBPL5_L,OSBPL5_M,OSBPL5_N,OSBPL5_O,OSBPL5_P,OSBPL5_Q,OSBPL5_R,OSBPL5_S,OSBPL5_T
OG8841_0	OSBPL6,OSBPL6_B,OSBPL6_C,OSBPL6_D,OSBPL6_E,OSBPL6_F,OSBPL6_G,OSBPL6_H,OSBPL6_I,OSBPL6_J,OSBPL6_K,OSBPL6_L,OSBPL6_M,OSBPL6_N,OSBPL6_O,OSBPL6_P,OSBPL6_Q,OSBPL6_R,OSBPL6_S,OSBPL6_T
OG8842_0	OSBPL7,OSBPL7_B,OSBPL7_C,OSBPL7_D,OSBPL7_E,OSBPL7_F,OSBPL7_G,OSBPL7_H,OSBPL7_I,OSBPL7_J,OSBPL7_K,OSBPL7_L,OSBPL7_M,OSBPL7_N,OSBPL7_O,OSBPL7_P,OSBPL7_Q,OSBPL7_R,OSBPL7_S,OSBPL7_T
OG8843_0	OSBPL8,OSBPL8_B,OSBPL8_C,OSBPL8_D,OSBPL8_E,OSBPL8_F,OSBPL8_G,OSBPL8_H,OSBPL8_I,OSBPL8_J,OSBPL8_K,OSBPL8_L,OSBPL8_M,OSBPL8_N,OSBPL8_O,OSBPL8_P,OSBPL8_Q,OSBPL8_R,OSBPL8_S,OSBPL8_T
OG8844_0	OSBPL9,OSBPL9_B,OSBPL9_C,OSBPL9_D,OSBPL9_E,OSBPL9_F,OSBPL9_G,OSBPL9_H,OSBPL9_I,OSBPL9_J,OSBPL9_K,OSBPL9_L,OSBPL9_M,OSBPL9_N,OSBPL9_O,OSBPL9_P,OSBPL9_Q,OSBPL9_R,OSBPL9_S,OSBPL9_T
OG8845_0	OSCAR,OSCAR_B,OSCAR_C,OSCAR_D,OSCAR_E,OSCAR_F,OSCAR_G,OSCAR_H,OSCAR_I,OSCAR_J,OSCAR_K,OSCAR_L,OSCAR_M,OSCAR_N,OSCAR_O,OSCAR_P,OSCAR_Q,OSCAR_R,OSCAR_S,OSCAR_T
OG8846_0	OSCP1,OSCP1_B,OSCP1_C,OSCP1_D,OSCP1_E,OSCP1_F,OSCP1_G,OSCP1_H,OSCP1_I,OSCP1_J,OSCP1_K,OSCP1_L,OSCP1_M,OSCP1_N,OSCP1_O,OSCP1_P,OSCP1_Q,OSCP1_R,OSCP1_S,OSCP1_T
OG8847_0	OSGEP,OSGEP_B,OSGEP_C,OSGEP_D,OSGEP_E,OSGEP_F,OSGEP_G,OSGEP_H,OSGEP_I,OSGEP_J,OSGEP_K,OSGEP_L,OSGEP_M,OSGEP_N,OSGEP_O,OSGEP_P,OSGEP_Q,OSGEP_R,OSGEP_S,OSGEP_T
OG8848_0	OSGEPL1,OSGEPL1_B,OSGEPL1_C,OSGEPL1_D,OSGEPL1_E,OSGEPL1_F,OSGEPL1_G,OSGEPL1_H,OSGEPL1_I,OSGEPL1_J,OSGEPL1_K,OSGEPL1_L,OSGEPL1_M,OSGEPL1_N,OSGEPL1_O,OSGEPL1_P,OSGEPL1_Q,OSGEPL1_R,OSGEPL1_S,OSGEPL1_T
OG8849_0	OSGIN1,OSGIN1_B,OSGIN1_C,OSGIN1_D,OSGIN1_E,OSGIN1_F,OSGIN1_G,OSGIN1_H,OSGIN1_I,OSGIN1_J,OSGIN1_K,OSGIN1_L,OSGIN1_M,OSGIN1_N,OSGIN1_O,OSGIN1_P,OSGIN1_Q,OSGIN1_R,OSGIN1_S,OSGIN1_T
OG8850_0	OSGIN2,OSGIN2_B,OSGIN2_C,OSGIN2_D,OSGIN2_E,OSGIN2_F,OSGIN2_G,OSGIN2_H,OSGIN2_I,OSGIN2_J,OSGIN2_K,OSGIN2_L,OSGIN2_M,OSGIN2_N,OSGIN2_O,OSGIN2_P,OSGIN2_Q,OSGIN2_R,OSGIN2_S,OSGIN2_T
OG8851_0	OSMR,OSMR_B,OSMR_C,OSMR_D,OSMR_E,OSMR_F,OSMR_G,OSMR_H,OSMR_I,OSMR_J,OSMR_K,OSMR_L,OSMR_M,OSMR_N,OSMR_O,OSMR_P,OSMR_Q,OSMR_R,OSMR_S,OSMR_T
OG8852_0	OSR1,OSR1_B,OSR1_C,OSR1_D,OSR1_E,OSR1_F,OSR1_G,OSR1_H,OSR1_I,OSR1_J,OSR1_K,OSR1_L,OSR1_M,OSR1_N,OSR1_O,OSR1_P,OSR1_Q,OSR1_R,OSR1_S,OSR1_T
OG8853_0	OSR2,OSR2_B,OSR2_C,OSR2_D,OSR2_E,OSR2_F,OSR2_G,OSR2_H,OSR2_I,OSR2_J,OSR2_K,OSR2_L,OSR2_M,OSR2_N,OSR2_O,OSR2_P,OSR2_Q,OSR2_R,OSR2_S,OSR2_T
OG8854_0	OST4,OST4_B,OST4_C,OST4_D,OST4_E,OST4_F,OST4_G,OST4_H,OST4_I,OST4_J,OST4_K,OST4_L,OST4_M,OST4_N,OST4_O,OST4_P,OST4_Q,OST4_R,OST4_S,OST4_T
OG8855_0	OSTBETA,OSTBETA_B,OSTBETA_C,OSTBETA_D,OSTBETA_E,OSTBETA_F,OSTBETA_G,OSTBETA_H,OSTBETA_I,OSTBETA_J,OSTBETA_K,OSTBETA_L,OSTBETA_M,OSTBETA_N,OSTBETA_O,OSTBETA_P,OSTBETA_Q,OSTBETA_R,OSTBETA_S,OSTBETA_T
OG8856_0	OSTC,OSTC_B,OSTC_C,OSTC_D,OSTC_E,OSTC_F,OSTC_G,OSTC_H,OSTC_I,OSTC_J,OSTC_K,OSTC_L,OSTC_M,OSTC_N,OSTC_O,OSTC_P,OSTC_Q,OSTC_R,OSTC_S,OSTC_T
OG8857_0	OSTF1,OSTF1_B,OSTF1_C,OSTF1_D,OSTF1_E,OSTF1_F,OSTF1_G,OSTF1_H,OSTF1_I,OSTF1_J,OSTF1_K,OSTF1_L,OSTF1_M,OSTF1_N,OSTF1_O,OSTF1_P,OSTF1_Q,OSTF1_R,OSTF1_S,OSTF1_T
OG8858_0	OSTM1,OSTM1_B,OSTM1_C,OSTM1_D,OSTM1_E,OSTM1_F,OSTM1_G,OSTM1_H,OSTM1_I,OSTM1_J,OSTM1_K,OSTM1_L,OSTM1_M,OSTM1_N,OSTM1_O,OSTM1_P,OSTM1_Q,OSTM1_R,OSTM1_S,OSTM1_T
OG8859_0	OSTN,OSTN_B,OSTN_C,OSTN_D,OSTN_E,OSTN_F,OSTN_G,OSTN_H,OSTN_I,OSTN_J,OSTN_K,OSTN_L,OSTN_M,OSTN_N,OSTN_O,OSTN_P,OSTN_Q,OSTN_R,OSTN_S,OSTN_T
OG8860_0	OSTalpha,OSTalpha_B,OSTalpha_C,OSTalpha_D,OSTalpha_E,OSTalpha_F,OSTalpha_G,OSTalpha_H,OSTalpha_I,OSTalpha_J,OSTalpha_K,OSTalpha_L,OSTalpha_M,OSTalpha_N,OSTalpha_O,OSTalpha_P,OSTalpha_Q,OSTalpha_R,OSTalpha_S,OSTalpha_T
OG8861_0	OTOF,OTOF_B,OTOF_C,OTOF_D,OTOF_E,OTOF_F,OTOF_G,OTOF_H,OTOF_I,OTOF_J,OTOF_K,OTOF_L,OTOF_M,OTOF_N,OTOF_O,OTOF_P,OTOF_Q,OTOF_R,OTOF_S,OTOF_T
OG8862_0	OTUB1,OTUB1_B,OTUB1_C,OTUB1_D,OTUB1_E,OTUB1_F,OTUB1_G,OTUB1_H,OTUB1_I,OTUB1_J,OTUB1_K,OTUB1_L,OTUB1_M,OTUB1_N,OTUB1_O,OTUB1_P,OTUB1_Q,OTUB1_R,OTUB1_S,OTUB1_T
OG8863_0	OTUB2,OTUB2_B,OTUB2_C,OTUB2_D,OTUB2_E,OTUB2_F,OTUB2_G,OTUB2_H,OTUB2_I,OTUB2_J,OTUB2_K,OTUB2_L,OTUB2_M,OTUB2_N,OTUB2_O,OTUB2_P,OTUB2_Q,OTUB2_R,OTUB2_S,OTUB2_T
OG8864_0	OTUD1,OTUD1_B,OTUD1_C,OTUD1_D,OTUD1_E,OTUD1_F,OTUD1_G,OTUD1_H,OTUD1_I,OTUD1_J,OTUD1_K,OTUD1_L,OTUD1_M,OTUD1_N,OTUD1_O,OTUD1_P,OTUD1_Q,OTUD1_R,OTUD1_S,OTUD1_T
OG8865_0	OTUD3,OTUD3_B,OTUD3_C,OTUD3_D,OTUD3_E,OTUD3_F,OTUD3_G,OTUD3_H,OTUD3_I,OTUD3_J,OTUD3_K,OTUD3_L,OTUD3_M,OTUD3_N,OTUD3_O,OTUD3_P,OTUD3_Q,OTUD3_R,OTUD3_S,OTUD3_T
OG8866_0	OTUD4,OTUD4_B,OTUD4_C,OTUD4_D,OTUD4_E,OTUD4_F,OTUD4_G,OTUD4_H,OTUD4_I,OTUD4_J,OTUD4_K,OTUD4_L,OTUD4_M,OTUD4_N,OTUD4_O,OTUD4_P,OTUD4_Q,OTUD4_R,OTUD4_S,OTUD4_T
OG8867_0	OTUD5,OTUD5_B,OTUD5_C,OTUD5_D,OTUD5_E,OTUD5_F,OTUD5_G,OTUD5_H,OTUD5_I,OTUD5_J,OTUD5_K,OTUD5_L,OTUD5_M,OTUD5_N,OTUD5_O,OTUD5_P,OTUD5_Q,OTUD5_R,OTUD5_S,OTUD5_T
OG8868_0	OTUD6A,OTUD6A_B,OTUD6A_C,OTUD6A_D,OTUD6A_E,OTUD6A_F,OTUD6A_G,OTUD6A_H,OTUD6A_I,OTUD6A_J,OTUD6A_K,OTUD6A_L,OTUD6A_M,OTUD6A_N,OTUD6A_O,OTUD6A_P,OTUD6A_Q,OTUD6A_R,OTUD6A_S,OTUD6A_T
OG8869_0	OTUD6B,OTUD6B_B,OTUD6B_C,OTUD6B_D,OTUD6B_E,OTUD6B_F,OTUD6B_G,OTUD6B_H,OTUD6B_I,OTUD6B_J,OTUD6B_K,OTUD6B_L,OTUD6B_M,OTUD6B_N,OTUD6B_O,OTUD6B_P,OTUD6B_Q,OTUD6B_R,OTUD6B_S,OTUD6B_T
OG8870_0	OTUD7A,OTUD7A_B,OTUD7A_C,OTUD7A_D,OTUD7A_E,OTUD7A_F,OTUD7A_G,OTUD7A_H,OTUD7A_I,OTUD7A_J,OTUD7A_K,OTUD7A_L,OTUD7A_M,OTUD7A_N,OTUD7A_O,OTUD7A_P,OTUD7A_Q,OTUD7A_R,OTUD7A_S,OTUD7A_T
OG8871_0	OTUD7B,OTUD7B_B,OTUD7B_C,OTUD7B_D,OTUD7B_E,OTUD7B_F,OTUD7B_G,OTUD7B_H,OTUD7B_I,OTUD7B_J,OTUD7B_K,OTUD7B_L,OTUD7B_M,OTUD7B_N,OTUD7B_O,OTUD7B_P,OTUD7B_Q,OTUD7B_R,OTUD7B_S,OTUD7B_T
OG8872_0	OTX1,OTX1_B,OTX1_C,OTX1_D,OTX1_E,OTX1_F,OTX1_G,OTX1_H,OTX1_I,OTX1_J,OTX1_K,OTX1_L,OTX1_M,OTX1_N,OTX1_O,OTX1_P,OTX1_Q,OTX1_R,OTX1_S,OTX1_T
OG8873_0	OTX2,OTX2_B,OTX2_C,OTX2_D,OTX2_E,OTX2_F,OTX2_G,OTX2_H,OTX2_I,OTX2_J,OTX2_K,OTX2_L,OTX2_M,OTX2_N,OTX2_O,OTX2_P,OTX2_Q,OTX2_R,OTX2_S,OTX2_T
OG8874_0	OVCA2,OVCA2_B,OVCA2_C,OVCA2_D,OVCA2_E,OVCA2_F,OVCA2_G,OVCA2_H,OVCA2_I,OVCA2_J,OVCA2_K,OVCA2_L,OVCA2_M,OVCA2_N,OVCA2_O,OVCA2_P,OVCA2_Q,OVCA2_R,OVCA2_S,OVCA2_T
OG8875_0	OVGP1,OVGP1_B,OVGP1_C,OVGP1_D,OVGP1_E,OVGP1_F,OVGP1_G,OVGP1_H,OVGP1_I,OVGP1_J,OVGP1_K,OVGP1_L,OVGP1_M,OVGP1_N,OVGP1_O,OVGP1_P,OVGP1_Q,OVGP1_R,OVGP1_S,OVGP1_T
OG8876_0	OVOL1,OVOL1_B,OVOL1_C,OVOL1_D,OVOL1_E,OVOL1_F,OVOL1_G,OVOL1_H,OVOL1_I,OVOL1_J,OVOL1_K,OVOL1_L,OVOL1_M,OVOL1_N,OVOL1_O,OVOL1_P,OVOL1_Q,OVOL1_R,OVOL1_S,OVOL1_T
OG8877_0	OVOL2,OVOL2_B,OVOL2_C,OVOL2_D,OVOL2_E,OVOL2_F,OVOL2_G,OVOL2_H,OVOL2_I,OVOL2_J,OVOL2_K,OVOL2_L,OVOL2_M,OVOL2_N,OVOL2_O,OVOL2_P,OVOL2_Q,OVOL2_R,OVOL2_S,OVOL2_T
