Gene	Expression
CCND3_R	2.0522
CCNE2_R	2.22802
CCRN4L_R	1.5272
CCS_R	2.4248
CCT6B_R	1.42598
CD248_R	1.92148
CD302_R	0.966292
CD3EAP_R	1.72748
CD44_R	1.95478
CD4_R	1.48672
CD55_R	1.80957
CD58_R	1.30987
CD69_R	1.98914
CD70_R	1.98914
CD7_R	1.86909
CD82_R	2.33844
CD83_R	0.980033
CDADC1_R	2.11019
CDAN1_R	2.38526
CDC42BPG_R	1.78621
CDC42EP2_R	2.76321
CDC42EP3_R	1.84404
CDH10_R	2.3736
CDH12_R	2.06384
CDH13_R	2.46882
CDH16_R	1.69802
CDH23_R	1.43448
CDH24_R	2.44209
CDH4_R	2.0394
CDH5_R	1.22629
CDH8_R	1.99757
CDK18_R	2.39598
CDK20_R	2.19412
CDK3_R	1.98623
CDK5R1_R	2.08335
CDK5_R	1.64272
CDKL2_R	1.9718
CDKL3_R	0.577599
CDKL5_R	1.72944
CDKN2B_R	1.74332
CDKN2D_R	1.78946
CDNF_R	1.20998
CDR2L_R	2.71984
CDX2_R	1.68635
CDYL2_R	1.98442
CEBPA_R	1.70734
CEBPB_R	1.29522
CECR6_R	1.16889
CELF3_R	1.1231
CELF5_R	1.13237
CELSR3_R	2.26773
CEL_R	1.58818
CENPBD1_R	1.7948
CENPP_R	1.80496
CEP104_R	2.30467
CEP112_R	2.28565
CEP128_R	2.59216
CEP152_R	2.44484
CEP164_R	1.80092
CEP72_R	1.4712
CES3_R	2.01723
CGNL1_R	1.74699
CGN_R	1.74332
CGREF1_R	2.23314
CHCHD10_R	2.1298
CHDH_R	2.25796
CHIC1_R	1.99982
CHIC2_R	2.93187
CHL1_R	2.45376
CHMP4C_R	2.43864
CHN2_R	1.16889
CHODL_R	0.865358
CHP2_R	1.48408
CHPF2_R	2.28327
CHPF_R	2.56292
CHRNA5_R	2.58868
CHRNB4_R	1.78946
CHST3_R	2.55566
CHST6_R	2.31564
CHST8_R	2.48466
CHST9_R	1.41486
CHTF18_R	2.75713
CHURC1-FNTB_R	2.30256
CIB1_R	3.01115
CILP2_R	0.782974
CITED4_R	1.33557
CKMT1A_R	1.36697
CKMT1B_R	1.28672
CLASRP_R	2.37024
CLCN2_R	1.76337
CLDN10_R	1.3039
CLDN19_R	1.06455
CLDN3_R	2.47663
CLEC16A_R	1.80496
CLEC18B_R	2.17117
CLEC18C_R	1.21747
CLEC2D_R	1.65779
CLIC6_R	0.674274
CLIP4_R	2.07715
CLK4_R	2.34617
CLN8_R	1.35432
CLP1_R	2.38394
CLRN1_R	1.9766
CLTCL1_R	1.58192
CLYBL_R	1.71589
CMTM1_R	2.63027
CMTM8_R	1.91352
CNIH2_R	3.02143
CNKSR2_R	1.96587
CNO_R	2.67345
CNR1_R	2.14251
CNRIP1_R	2.5899
CNTN2_R	1.64506
CNTN4_R	1.61139
CNTNAP1_R	1.74699
CNTNAP3B_R	2.85261
CNTRL_R	2.44064
COCH_R	2.67526
COG1_R	1.97392
COL11A2_R	1.34049
COL25A1_R	2.29014
COL5A3_R	1.84563
COL7A1_R	2.26506
COL9A1_R	2.35915
COL9A2_R	2.04728
COL9A3_R	2.90452
COMT_R	2.42293
COPZ2_R	1.54177
COQ10B_R	2.21723
COQ6_R	1.88092
CORO1A_R	2.13366
CORO2A_R	1.3447
CORO2B_R	1.80696
CORO7-PAM16_R	2.68804
COX19_R	2.09681
CPAMD8_R	1.13237
CPEB2_R	1.52264
CPEB3_R	1.02777
CPEB4_R	2.3226
CPLX1_R	1.79193
CPLX2_R	0.846551
CPNE7_R	1.79812
CPNE8_R	2.13585
CPPED1_R	1.84907
CPQ_R	1.77991
CPT1A_R	1.15162
CPT1B_R	1.41486
CPZ_R	0.94029
CREB3L1_R	1.97392
CREB5_R	1.23666
CRELD2_R	2.81627
CRHR1_R	0.992314
CRIPAK_R	1.92332
CRTAC1_R	1.64772
CRTC1_R	1.97029
CRTC2_R	2.52184
CRTC3_R	2.00963
CRY2_R	1.55032
CRYL1_R	1.54626
CRYM_R	1.92461
CSAD_R	1.25429
CSF1_R	2.01838
CSN3_R	1.70104
CSPG5_R	2.508
CSRNP1_R	2.31893
CTBS_R	1.65265
CTC1_R	1.67318
CTDP1_R	2.16622
CTH_R	2.08156
CTIF_R	2.04552
CTNS_R	2.67833
CTSL2_R	2.39381
CTSO_R	1.76745
CTTNBP2_R	1.69644
CTU2_R	2.20489
CUEDC1_R	2.63954
CUL9_R	1.78621
CUX2_R	1.74332
CWC25_R	1.87255
CX3CL1_R	1.86429
CXCL5_R	1.59419
CXorf22_R	1.56559
CXorf23_R	2.30374
CXorf40A_R	2.32018
CXorf57_R	3.08149
CYB561D1_R	2.35183
CYB561D2_R	1.74096
CYB5D2_R	1.95634
CYB5R1_R	1.56559
CYB5R2_R	2.35183
CYB5RL_R	2.87478
CYBASC3_R	1.57681
CYBRD1_R	2.41409
CYP11A1_R	1.65265
CYP1B1_R	0.833107
CYP27A1_R	1.77426
CYP27C1_R	1.75236
CYP2S1_R	1.54177
CYP39A1_R	1.82393
CYP4V2_R	1.81803
CYP4X1_R	2.27494
CYP7B1_R	1.61713
D2HGDH_R	1.73201
DAAM2_R	1.50539
DAB1_R	1.21199
DAB2_R	2.37703
DACH2_R	1.47409
DACT1_R	2.66012
DACT3_R	1.4983
DAGLA_R	1.29852
DAPK2_R	1.4592
DARC_R	1.13237
DBF4B_R	2.43501
DBNDD1_R	1.70104
DBNDD2_R	2.26773
DBP_R	2.1839
DBX2_R	1.92461
DCAF12L1_R	1.57681
DCAF12L2_R	1.83712
DCAF4_R	1.11919
DCBLD1_R	2.05044
DCC_R	1.37997
DCHS1_R	2.83241
DCLRE1C_R	1.9782
DCUN1D3_R	2.06095
DDHD1_R	2.61282
DDX26B_R	2.63529
DDX28_R	2.23901
DDX51_R	2.09557
DDX58_R	1.59261
DDX60_R	1.35222
DECR2_R	1.77129
DEM1_R	1.49139
DENND1B_R	1.81234
DENND4A_R	2.11568
DEPDC4_R	1.51884
DEPDC5_R	2.59114
DERL3_R	2.41843
DFFB_R	2.27612
DFNA5_R	1.89851
DFNB31_R	1.74961
DFNB59_R	1.42753
DGAT1_R	1.51074
DGAT2_R	1.75707
DGCR14_R	1.55527
DGKA_R	1.57681
DGKB_R	1.58818
DGKD_R	2.64878
DGKE_R	1.23018
DGKH_R	1.3285
DGKQ_R	1.73891
DHFRL1_R	1.98746
DHODH_R	2.29865
DHRS11_R	1.98258
DHRS12_R	1.66003
DHRS4L2_R	1.8467
DHRS7B_R	1.96816
DHX34_R	2.72843
DIEXF_R	1.76337
DIP2C_R	2.3536
DISP1_R	2.0744
DLC1_R	2.20768
DLGAP1_R	1.30987
DLL4_R	2.41409
DMC1_R	3.01792
DMRTA1_R	1.02777
DNAH14_R	1.55032
DNAJB12_R	1.91102
DNAJC12_R	1.27358
DNAJC17_R	2.28565
DNAJC22_R	0.909706
DNAJC27_R	1.90523
DNAJC30_R	1.67147
DNAJC6_R	1.72225
DNASE1L1_R	1.61139
DNASE1_R	1.45171
DNER_R	2.38945
DNHD1_R	1.22629
DNLZ_R	2.0744
DOC2B_R	1.29141
DOCK3_R	1.49139
DOCK4_R	2.59315
DOCK5_R	1.76337
DOCK6_R	2.18892
DOHH_R	2.0043
DOK4_R	2.24722
DOK5_R	2.01955
DOK6_R	2.18892
DOPEY2_R	1.9383
DPEP1_R	1.89596
DPH1_R	2.66808
DPM3_R	0.92404
DPP10_R	1.73995
DPP4_R	2.29589
DPP7_R	2.39322
DPY19L2_R	1.98
DPYD_R	1.23018
DRAM1_R	2.98215
DRD2_R	1.95852
DRD4_R	2.26917
DSC3_R	1.75106
DSCR6_R	1.75707
DSEL_R	1.60839
DTNA_R	2.21453
DTNBP1_R	2.66139
DTWD2_R	2.21267
DTX2_R	2.58636
DTX3L_R	1.62309
DUS2L_R	2.85535
DUSP18_R	2.04552
DUSP19_R	2.85983
DUSP1_R	1.71238
DUSP23_R	1.44904
DUSP4_R	2.3673
DUSP5_R	2.26623
DUSP7_R	2.53931
DUSP9_R	1.21747
DYDC2_R	1.55723
DYRK4_R	1.99509
DYX1C1_R	1.54626
DZANK1_R	1.81234
DZIP1L_R	1.64049
E2F2_R	2.03791
E2F8_R	1.30987
E4F1_R	2.76056
EAF2_R	1.51074
EBF1_R	2.3864
EBF2_R	2.24722
EBF4_R	2.19045
ECE2_R	2.36494
ECHDC3_R	1.40426
EDARADD_R	1.85644
EDA_R	1.64506
EDN1_R	1.84052
EDNRA_R	1.09477
EEFSEC_R	2.05044
EFCAB1_R	2.44375
EFCAB3_R	1.53374
EFCAB4B_R	1.77772
EFHA2_R	1.96816
EFHC2_R	1.88754
EFHD1_R	2.67345
EGFR_R	1.2821
EHD3_R	2.33225
EHHADH_R	1.63166
EID2B_R	2.52681
EIF5A2_R	1.86429
ELAC1_R	2.07715
ELAVL3_R	2.39381
ELF3_R	2.01512
ELF4_R	1.5307
ELFN1_R	1.9092
ELK3_R	2.24558
ELMO1_R	1.73775
ELMOD1_R	1.29522
ELMOD3_R	2.03378
ELOVL2_R	2.99534
EME1_R	2.69161
EMID1_R	2.52184
EMILIN1_R	1.70734
EMILIN2_R	1.84404
EMILIN3_R	2.16136
EML2_R	2.09932
EMP1_R	1.95282
ENDOD1_R	1.52264
ENDOG_R	2.57765
ENDOV_R	1.49551
ENGASE_R	2.0328
ENHO_R	2.32146
ENOSF1_R	2.40097
ENOX1_R	1.2575
ENPEP_R	1.90734
ENPP4_R	2.40465
ENPP5_R	1.5859
ENTPD5_R	2.79808
EPB41L3_R	2.68289
EPB41L4B_R	2.25555
EPG5_R	2.16504
EPHA4_R	2.18626
EPHA6_R	1.39122
EPHB1_R	1.50096
EPHB6_R	1.5837
EPHX1_R	2.3673
EPM2A_R	2.34753
EPPK1_R	1.01087
EPS8L2_R	2.12816
EPSTI1_R	1.87444
ERBB4_R	2.1398
ERC2_R	1.39456
ERCC4_R	2.50443
ERCC6_R	2.15408
ERICH1_R	2.33762
ERMAP_R	1.62309
ERO1LB_R	2.07971
ERV3-1_R	0.984998
ERVMER34-1_R	2.43613
ESPN_R	2.58923
ESRRA_R	1.91599
ESRRG_R	1.93605
ETNK2_R	2.12282
ETS2_R	1.32498
ETV1_R	1.3447
ETV3_R	1.45171
ETV4_R	2.0328
ETV5_R	1.38902
ETV6_R	1.79193
EVC2_R	2.4806
EVC_R	2.51388
EVI5L_R	1.70997
EXD3_R	0.779116
EXOC3L2_R	2.56802
EXOC8_R	1.85338
EXOSC4_R	1.35817
EYA2_R	2.21061
EYA4_R	1.48166
F3_R	2.51028
FADD_R	2.06095
FADS3_R	2.24861
FAH_R	2.58318
FAM105A_R	1.13539
FAM107A_R	1.65265
FAM109A_R	2.64878
FAM110A_R	2.18763
FAM110C_R	1.68456
FAM115C_R	1.50096
FAM116B_R	1.39456
FAM120C_R	1.62664
FAM122A_R	2.31893
FAM122C_R	2.30256
FAM123B_R	1.3285
FAM126B_R	2.01955
FAM131A_R	2.93429
FAM13C_R	2.59114
FAM149A_R	2.18055
FAM155B_R	1.44276
FAM157A_R	1.45171
FAM160A2_R	2.18626
FAM160B2_R	2.4693
FAM161B_R	2.18289
FAM173B_R	2.47343
FAM174A_R	2.05345
FAM176A_R	2.02479
FAM185A_R	2.93963
FAM188B_R	1.92148
FAM189A1_R	1.22331
FAM18A_R	1.65851
FAM18B2_R	2.59744
FAM195A_R	2.9654
FAM198B_R	2.00752
FAM19A2_R	1.3601
FAM203A_R	2.28128
FAM212B_R	1.69802
FAM214A_R	1.52264
FAM214B_R	2.78548
FAM21A_R	2.35045
FAM22A_R	1.98442
FAM22D_R	1.54177
FAM3A_R	1.60214
FAM40B_R	1.9092
FAM46B_R	1.97029
FAM49A_R	2.33931
FAM54A_R	2.02406
FAM57B_R	1.71996
FAM58A_R	2.53069
FAM59B_R	2.23596
FAM65A_R	2.69161
FAM70A_R	1.65567
FAM73B_R	1.3447
FAM81A_R	1.59419
FAM82A1_R	1.69953
FAM83G_R	1.70421
FAM83H_R	2.73204
FAM84A_R	1.5837
FAM86B1_R	2.58318
FANCB_R	2.18055
FANCE_R	1.86218
FANK1_R	1.88754
FAP_R	1.09899
FAR2_R	2.86967
FARP2_R	2.00629
FARS2_R	1.70997
FAS_R	2.64939
FAXC_R	1.83938
FBF1_R	1.04577
FBRSL1_R	2.18499
FBXL13_R	1.418
FBXL15_R	1.56559
FBXL18_R	1.55268
FBXL2_R	2.39381
FBXL6_R	1.66771
FBXO16_R	1.42311
FBXO25_R	2.60546
FBXO27_R	2.08591
FBXO31_R	1.14169
FBXO36_R	2.11839
FBXO43_R	1.4712
FBXO44_R	2.14955
FBXO48_R	1.53848
FBXO4_R	1.36412
FBXO8_R	2.92065
FBXO9_R	2.6568
FCAMR_R	0.622103
FCGRT_R	2.23314
FCHO1_R	1.60214
FDX1L_R	1.79625
FDXACB1_R	1.7608
FGF12_R	1.24671
FGF19_R	2.26407
FGF9_R	1.39456
FGGY_R	2.40248
FHAD1_R	1.40885
FHDC1_R	1.37624
FHOD1_R	2.10607
FILIP1_R	1.86429
FIZ1_R	1.87114
FJX1_R	1.57931
FKBP11_R	1.55723
FKBP1B_R	2.28428
FKBPL_R	2.35531
FKRP_R	2.31704
FLJ27352_R	2.26506
FLT1_R	1.37624
FLT4_R	1.88754
FLYWCH1_R	1.4772
FMN1_R	1.47214
FMN2_R	1.43023
FMNL3_R	1.89596
FN3K_R	1.57364
FNDC4_R	2.52725
FNTB_R	2.30823
FOSL1_R	1.88321
FOSL2_R	2.1839
FOS_R	1.28926
FOXA1_R	1.44697
FOXA3_R	1.07236
FOXB1_R	2.22802
FOXI3_R	2.39937
FOXJ2_R	2.14668
FOXO4_R	1.82393
FPGT_R	2.26623
FRA10AC1_R	2.41283
FRMD4A_R	2.63702
FRRS1L_R	2.13873
FRS3_R	1.75707
FSIP1_R	1.70734
FSTL3_R	1.75707
FTCD_R	1.78796
FUK_R	1.55723
FUT10_R	2.73671
FUT1_R	1.60584
FUT2_R	1.64931
FUT9_R	2.54354
FYCO1_R	1.90734
FZD1_R	2.35915
FZD4_R	2.24558
FZD5_R	1.26246
FZD8_R	1.01087
FZD9_R	1.44276
GABBR1_R	2.03078
GABPB2_R	2.19045
GABRA2_R	1.26008
GABRB2_R	2.42036
GABRB3_R	2.03791
GABRQ_R	1.99509
GAD1_R	1.67892
GADD45B_R	2.10344
GAL3ST3_R	1.6624
GAL3ST4_R	1.40426
GALK1_R	2.42709
GALK2_R	2.47962
GALM_R	1.92714
GALNS_R	1.43838
GALNT10_R	2.37977
GALNT13_R	2.49098
GALNT14_R	1.9718
GALNTL4_R	0.976821
GANC_R	2.07971
GAN_R	1.43448
GARNL3_R	0.865358
GAS7_R	1.45718
GATM_R	2.37247
GBA_R	2.74274
GBGT1_R	1.72748
GBP4_R	2.16136
GBP5_R	1.40177
GBX2_R	2.25339
GCAT_R	2.15155
GCH1_R	1.33858
GCHFR_R	1.81645
GCNT2_R	2.20489
GCNT3_R	1.67514
GCNT4_R	1.79812
GDF10_R	1.99982
GDF15_R	0.842734
GDPD5_R	1.23018
GEMIN7_R	2.23901
GEM_R	2.0043
GEN1_R	2.52184
GFPT2_R	2.10206
GHDC_R	1.99509
GIN1_R	2.28565
GINS3_R	2.3912
GK5_R	2.36935
GK_R	2.41165
GLB1L2_R	2.45856
GLB1L_R	2.38526
GLCE_R	2.45417
GLRB_R	1.9038
GLRX2_R	1.49139
GLT1D1_R	2.19045
GLT25D2_R	2.22585
GLTPD1_R	2.12558
GLTSCR1_R	1.79812
GLUD2_R	2.84102
GLYATL1_R	1.45718
GMIP_R	2.25555
GMPPA_R	2.25131
GNB1L_R	1.39122
GNB3_R	1.2647
GNG11_R	1.17519
GNG7_R	2.06659
GOLGA1_R	2.11416
GOLGA6L10_R	1.7948
GP6_R	1.42598
GPA33_R	1.07995
GPATCH1_R	2.27612
GPATCH3_R	2.29106
GPD1L_R	2.43405
GPKOW_R	2.61679
GPR126_R	1.40885
GPR137B_R	2.02283
GPR137C_R	2.05755
GPR153_R	2.45248
GPR176_R	1.86218
GPR56_R	2.05044
GPR64_R	0.88219
GPR82_R	1.13237
GPRASP1_R	1.33557
GPRIN1_R	1.5272
GRAMD1B_R	2.03078
GRAMD1C_R	1.90523
GRASP_R	1.43448
GRB14_R	1.73775
GRB7_R	2.422
GREM1_R	2.93705
GRIA1_R	1.4983
GRIA3_R	1.24422
GRIA4_R	2.24981
GRIK5_R	1.64272
GRIP2_R	1.36551
GRTP1_R	2.31537
GSDMB_R	2.59744
GSG2_R	2.51844
GSTT1_R	1.99982
GTF2H5_R	2.52858
GTF2IRD2B_R	2.08591
GUCY1A2_R	1.15162
GYPC_R	2.92975
H2AFJ_R	2.11989
H2BFM_R	1.50096
HAPLN1_R	3.12292
HAPLN3_R	2.16005
HARBI1_R	1.67892
HAS2_R	1.30661
HAUS7_R	2.13366
HAUS8_R	3.17842
HCFC2_R	1.69045
HCN3_R	1.33557
HDAC10_R	1.35432
HDAC11_R	1.67002
HDAC4_R	2.15408
HDHD3_R	2.3004
HDX_R	2.16136
HEATR5A_R	2.68044
HECW2_R	1.53638
HELB_R	1.18883
HELQ_R	1.88092
HEMK1_R	1.42311
HENMT1_R	2.91796
HERC3_R	2.40584
HERC5_R	1.55268
HES3_R	2.57334
HEXDC_R	2.15045
HEYL_R	1.82936
HFM1_R	1.17255
HHAT_R	1.96587
HHIPL1_R	1.8194
HHIP_R	2.19412
HIF3A_R	2.01838
HIP1R_R	0.956822
HIRIP3_R	2.39021
HIST1H1B_R	1.85338
HIST1H1C_R	2.26022
HIST1H2AB_R	2.45499
HIST1H2AE_R	2.0328
HIST1H2AG_R	1.67147
HIST1H2AM_R	1.69383
HIST1H2BC_R	2.32727
HIST1H2BK_R	1.7827
HIST1H2BM_R	2.22802
HIST1H4C_R	2.64648
HIST1H4E_R	3.3545
HIST2H2AA3_R	2.47098
HIST2H2AA4_R	2.47098
HIST2H2BE_R	2.18147
HIST2H4A_R	1.74699
HIST2H4B_R	1.74699
HIST3H2A_R	2.82422
HIVEP2_R	1.80957
HLA-DOA_R	1.84907
HLA-DRB1_R	2.07008
HLA-F_R	1.88092
HMBOX1_R	1.60214
HMCN1_R	2.02888
HMGCLL1_R	2.09449
HMHA1_R	1.57931
HNMT_R	1.72225
HOMER2_R	2.33225
HOOK2_R	2.08156
HOXA6_R	1.9766
HOXC5_R	2.3177
HOXC6_R	2.52283
HPCAL1_R	2.94167
HPDL_R	2.50311
HPS5_R	2.75122
HPS6_R	2.81463
HRASLS_R	2.06659
HS3ST3A1_R	1.00207
HS3ST3B1_R	2.52858
HSD17B13_R	1.54177
HSD17B14_R	2.46791
HSD17B6_R	1.62178
HSD17B8_R	2.39772
HSF2BP_R	1.81645
HSPA12A_R	1.39456
HSPA2_R	2.85535
HSPA4L_R	2.46791
HSPB8_R	1.70421
HSPBAP1_R	2.50594
HTRA3_R	2.45599
HUNK_R	1.87664
HVCN1_R	1.70734
HYAL1_R	2.65087
HYDIN_R	1.37213
HYI_R	2.71792
HYLS1_R	2.78646
IBA57_R	2.08872
ICA1L_R	2.5582
IFFO1_R	1.87255
IFI16_R	1.02353
IFI27L1_R	1.41486
IFI27L2_R	3.25011
IFI6_R	1.60584
IFIT1_R	2.24144
IFIT5_R	2.31266
IFNAR2_R	2.28428
IFT43_R	2.68891
IGDCC4_R	2.67945
IGHMBP2_R	2.8361
IGSF11_R	1.62178
IGSF1_R	1.73395
IGSF9B_R	1.05819
IKBKB_R	2.33381
IKBKG_R	1.69802
IKZF2_R	2.43764
IKZF4_R	2.32146
IL10RB_R	1.96128
IL11RA_R	1.96816
IL12RB1_R	1.62989
IL17D_R	2.0043
IL17RA_R	1.56784
IL17RB_R	2.02107
IL17RC_R	1.39456
IL17RD_R	2.0648
IL18BP_R	0.814459
IL27RA_R	1.57931
IL28RA_R	1.42311
IL4R_R	1.06455
IL6R_R	1.47214
IMMP2L_R	2.13366
INADL_R	2.4814
INMT_R	1.4983
INO80B_R	2.02888
INO80D_R	2.26318
INPP1_R	2.13473
INPP5E_R	1.79193
INPP5K_R	2.61427
INSR_R	2.2005
IP6K3_R	1.39456
IPO13_R	2.61679
IPPK_R	2.56635
IQCA1_R	1.34049
IQCC_R	2.46385
IQCE_R	2.19045
IQCG_R	2.11989
IQCH_R	1.49139
IQGAP3_R	2.16935
IQSEC2_R	1.17255
IQUB_R	1.4592
IRAK1BP1_R	0.80911
IRAK4_R	1.77588
IRF1_R	1.75343
IRF2BP1_R	2.43405
IRF2_R	2.5001
IRF9_R	2.77248
IRGM_R	1.8908
IRS2_R	1.92892
IRS4_R	1.82393
IRX3_R	2.76584
ISG15_R	1.80496
ISM1_R	2.72754
ISPD_R	1.2821
ISY1-RAB43_R	1.81234
ITGA2_R	1.98623
ITGA3_R	2.05909
ITGA4_R	2.30974
ITGA9_R	1.48408
ITM2A_R	2.34486
ITPKC_R	2.92377
ITPR1_R	1.35432
ITPR2_R	1.21747
ITPRIPL1_R	2.20489
ITPRIP_R	2.02479
ITSN2_R	0.961308
IZUMO2_R	1.27358
JAK3_R	1.36412
JAZF1_R	2.19412
JMJD4_R	1.99509
JMJD5_R	1.58951
JMJD7-PLA2G4B_R	1.68456
JOSD2_R	2.42358
JPH1_R	1.62664
JPH3_R	1.69045
JPH4_R	2.2313
JRKL_R	2.32146
JRK_R	2.91169
JUNB_R	1.03391
KAL1_R	2.3736
KANK2_R	2.62811
KANSL1L_R	1.93949
KAT2B_R	2.28428
KBTBD3_R	1.44276
KBTBD8_R	2.24144
KCNA4_R	1.37997
KCNA6_R	1.72477
KCNAB2_R	1.385
KCNC4_R	1.86689
KCNE1_R	2.20661
KCNG1_R	2.3753
KCNH2_R	1.76543
KCNH7_R	1.63805
KCNJ11_R	1.54177
KCNJ12_R	1.15821
KCNJ4_R	2.30823
KCNK2_R	2.68044
KCNN1_R	0.63441
KCNN2_R	2.91388
KCNQ4_R	1.88754
KCNT2_R	2.09449
KCP_R	1.94406
KCTD12_R	2.50862
KCTD13_R	1.85338
KCTD18_R	2.03629
KCTD21_R	1.7608
KDM1B_R	2.48466
KDM4D_R	1.78421
KHDC1_R	2.53158
KHK_R	1.18883
KIAA0226_R	2.14955
KIAA0240_R	2.39598
KIAA0247_R	1.14502
KIAA0284_R	1.90734
KIAA0408_R	2.62005
KIAA0513_R	2.04841
KIAA0556_R	1.69045
KIAA0754_R	2.14419
KIAA0895L_R	2.26917
KIAA0895_R	2.08872
KIAA0913_R	2.26407
KIAA1107_R	1.91827
KIAA1244_R	2.01187
KIAA1257_R	1.90734
KIAA1274_R	2.42709
KIAA1324_R	1.56784
KIAA1328_R	1.86429
KIAA1377_R	1.55268
KIAA1407_R	1.93949
KIAA1456_R	2.53263
KIAA1462_R	1.8149
KIAA1530_R	1.86429
KIAA1598_R	2.56442
KIAA1644_R	0.80911
KIAA1755_R	1.65851
KIAA1804_R	1.86909
KIAA2018_R	2.17607
KIAA2026_R	2.49423
KIF12_R	1.41221
KIF13B_R	1.81362
KIF16B_R	2.47532
KIF17_R	1.84207
KIF21B_R	2.41843
KIF24_R	2.01651
KIF5A_R	1.68762
KIF7_R	2.49585
KIF9_R	1.18099
KIFC3_R	2.13091
KIN_R	2.09557
KIRREL2_R	1.99269
KLF12_R	2.22093
KLF15_R	1.95968
KLF16_R	1.64049
KLF7_R	2.06568
KLF8_R	1.67892
KLHDC7A_R	1.42867
KLHDC9_R	3.03662
KLHL17_R	1.43448
KLHL18_R	2.56559
KLHL21_R	1.43153
KLHL22_R	2.1735
KLHL25_R	1.60214
KLHL26_R	1.80248
KLHL29_R	1.06063
KLHL36_R	1.60214
KLHL4_R	2.07715
KLK6_R	1.55527
KLRD1_R	1.99757
KLRG1_R	2.27956
KRBA1_R	2.09849
KRBA2_R	1.76745
KREMEN1_R	2.67701
KREMEN2_R	1.84481
KRT10_R	2.67945
KSR1_R	2.39875
KTI12_R	2.11247
L1CAM_R	1.68456
L1TD1_R	2.14158
LACE1_R	2.89839
LAGE3_R	1.19766
LAIR1_R	0.901991
LAMP3_R	1.24997
LBH_R	2.03629
LCTL_R	2.41586
LDB3_R	2.05254
LEAP2_R	1.36875
LECT1_R	2.06277
LEPR_R	1.80092
LETM2_R	0.984998
LGALS3_R	3.53112
LGI2_R	2.70651
LHCGR_R	1.24997
LIFR_R	1.60839
LIF_R	1.61139
LIMD2_R	2.71605
LIMS2_R	1.30098
LINGO2_R	1.82936
LINS_R	2.13091
LIPE_R	1.8972
LIPT1_R	2.00963
LIPT2_R	2.5786
LLGL2_R	1.11148
LMF1_R	2.08156
LMOD1_R	1.25429
LNP1_R	2.7306
LOC100129480_R	1.90182
LOC100130890_R	2.47014
LOC100505549_R	1.57364
LOC100506688_R	2.4814
LOC100507421_R	1.53374
LOC100862671_R	1.78421
LOC147646_R	2.11019
LOC147670_R	1.74961
LOC284385_R	1.74699
LOC390940_R	3.0054
LOC646851_R	1.76337
LOC81691_R	2.32018
LOH12CR1_R	1.60214
LONRF2_R	1.42117
LOX_R	1.80957
LPAR3_R	2.74716
LPCAT2_R	0.732805
LPCAT4_R	2.56987
LPL_R	2.72919
LPPR2_R	1.05273
LPXN_R	2.04237
LRCH1_R	1.46675
LRFN1_R	1.72944
LRFN3_R	2.3662
LRFN4_R	2.45751
LRP10_R	2.63764
LRRC10B_R	1.05495
LRRC14_R	2.25131
LRRC23_R	0.827647
LRRC27_R	1.2821
LRRC31_R	1.69045
LRRC34_R	2.38838
LRRC37A2_R	2.20914
LRRC37A3_R	2.1569
LRRC37A_R	1.3018
LRRC45_R	2.77808
LRRC4C_R	1.09899
LRRC55_R	2.08714
LRRC61_R	1.6624
LRRC6_R	1.50539
LRRC8C_R	2.25131
LRRCC1_R	2.89592
LRRIQ1_R	1.45171
LRRN2_R	1.9038
LRRN3_R	1.93721
LRRTM4_R	1.96241
LRSAM1_R	2.62139
LRTOMT_R	2.43149
LSAMP_R	1.94144
LTBP3_R	1.65567
LUM_R	2.45599
LURAP1_R	1.29852
LYNX1_R	1.64931
LYN_R	2.5761
LYPD1_R	2.35675
LYPD6_R	2.42896
LYSMD1_R	1.52593
LYSMD4_R	1.52457
LYST_R	0.936806
LYZ_R	2.25796
MAB21L3_R	1.80696
MACROD2_R	1.11148
MAFK_R	2.15155
MAGEE1_R	2.0043
MAGEL2_R	2.05909
MAGI2_R	0.889265
MAK_R	1.52593
MALL_R	2.17495
MALSU1_R	2.49004
MAML2_R	1.64506
MAML3_R	2.3004
MAMLD1_R	2.01723
MAN2B2_R	2.22385
MANEAL_R	1.22331
MAOB_R	1.50847
MAP1A_R	2.43687
MAP3K10_R	2.4083
MAP3K12_R	2.07971
MAP3K13_R	1.3039
MAP3K14_R	1.66771
MAP3K9_R	2.6044
MAP4K2_R	1.7608
MAP6D1_R	1.51694
MAP7D2_R	1.99509
MAPK10_R	2.33509
MAPK11_R	2.22802
MAPK15_R	2.06277
MAPK4_R	2.23202
MAPKBP1_R	2.0762
MAPRE3_R	1.99982
MARCH2_R	2.51567
MARCH4_R	1.16152
MARCH9_R	1.43838
MARS2_R	2.42896
MAST1_R	1.22331
MAST3_R	1.69045
MAST4_R	1.74699
MATN2_R	1.35432
MATN3_R	1.16152
MB21D2_R	2.31893
MBD6_R	2.685
MBLAC2_R	2.1569
MBOAT1_R	2.42036
MBP_R	1.30987
MCART6_R	2.39497
MCEE_R	1.76943
MCF2L2_R	1.19766
MCOLN1_R	1.04044
MDGA1_R	2.75569
MDH1B_R	1.02147
MDN1_R	2.63844
ME1_R	2.62852
ME3_R	2.33931
MED12L_R	2.51713
MED26_R	1.89356
MED31_R	2.74783
MED7_R	2.17117
MEF2BNB_R	2.02888
