Gene	Expression
COX16_E	0.012128
COX17_E	0.507108
COX18_E	-0.141624
COX19_E	0.208108
COX20_E	-0.239200
COX4I1_E	0.332224
COX4NB_E	0.148462
COX5A_E	0.222884
COX5B_E	0.477557
COX6A1_E	0.285939
COX6B1_E	0.242396
COX6B2_E	0.030350
COX6C_E	0.113349
COX7A2_E	0.469767
COX7A2L_E	-0.035780
COX7B_E	0.287745
COX7C_E	0.155382
COX8A_E	0.117941
CP_E	0.660256
CPA4_E	-0.631933
CPAMD8_E	0.141534
CPD_E	-0.165120
CPE_E	-0.082108
CPEB1_E	-0.153727
CPEB2_E	-0.038879
CPEB3_E	-0.675507
CPEB4_E	0.401376
CPLX1_E	0.587820
CPLX2_E	-0.535779
CPLX3_E	-0.733074
CPM_E	-0.094484
CPN1_E	0.102020
CPNE1_E	0.121701
CPNE2_E	-1.834162
CPNE3_E	-0.023907
CPNE7_E	1.020310
CPNE8_E	0.114703
CPO_E	0.905215
CPOX_E	0.165593
CPPED1_E	0.261784
CPQ_E	0.454703
CPS1_E	-0.080470
CPSF1_E	-0.026824
CPSF2_E	0.041167
CPSF3_E	0.055201
CPSF3L_E	-0.028585
CPSF4_E	-0.218736
CPSF6_E	-0.113894
CPSF7_E	-0.188396
CPT1A_E	-0.161937
CPT1B_E	0.159197
CPT1C_E	-0.803059
CPT2_E	-0.204983
CPVL_E	0.317492
CPXM1_E	-0.013274
CPZ_E	1.097051
CR2_E	-0.065449
CRABP1_E	0.776221
CRABP2_E	-0.046924
CRADD_E	0.033521
CRAMP1L_E	0.149673
CRAT_E	0.244173
CRB1_E	-0.275326
CRB2_E	-0.756869
CRB3_E	0.516963
CRBN_E	0.060852
CRCP_E	-0.142033
CREB1_E	-0.112269
CREB3_E	0.351284
CREB3L1_E	-0.185392
CREB3L2_E	-0.005266
CREB3L3_E	0.111757
CREB3L4_E	0.227824
CREB5_E	-0.247460
CREBBP_E	0.032791
CREBL2_E	0.222012
CREBRF_E	-0.031752
CREBZF_E	-0.301434
CREG1_E	-0.116647
CREG2_E	-0.169678
CRELD1_E	0.321517
CRELD2_E	0.774395
CREM_E	-0.041709
CRHBP_E	1.123564
CRHR1_E	0.326904
CRHR2_E	0.000000
CRIM1_E	-0.204024
CRIP1_E	2.567018
CRIP2_E	-0.237763
CRIP3_E	-0.208886
CRIPAK_E	-0.442056
CRIPT_E	0.119304
CRISPLD1_E	-0.293850
CRISPLD2_E	-0.196424
CRK_E	-0.059291
CRKL_E	-0.043952
CRLF1_E	-0.129983
CRLF3_E	-0.194797
CRLS1_E	0.102656
CRMP1_E	-0.952355
CRNKL1_E	0.039577
CROCC_E	-0.297383
CROT_E	-0.459244
CRTAC1_E	-0.688767
CRTAM_E	-0.291386
CRTAP_E	-0.060318
CRTC1_E	-0.062764
CRTC2_E	-0.036924
CRTC3_E	-0.165070
CRX_E	-0.252160
CRY1_E	0.174596
CRY2_E	-0.295588
CRYAA_E	-0.285500
CRYAB_E	0.628288
CRYBA1_E	1.811136
CRYBA4_E	-0.031916
CRYBB1_E	1.414955
CRYBB2_E	0.773802
CRYBB3_E	2.686475
CRYGD_E	-0.085472
CRYGN_E	-0.052578
CRYL1_E	0.292027
CRYM_E	-0.646501
CRYZ_E	-0.028982
CRYZL1_E	-0.413405
CS_E	-0.204666
CSAD_E	-0.105271
CSDA_E	-0.012364
CSDC2_E	0.093656
CSDE1_E	-0.185764
CSE1L_E	-0.193467
CSF1_E	0.187650
CSF2RA_E	-0.475164
CSGALNACT2_E	-0.066248
CSK_E	-0.172108
CSMD2_E	-0.083936
CSN3_E	-0.458384
CSNK1A1_E	-0.100511
CSNK1D_E	0.184352
CSNK1E_E	-0.177082
CSNK1G1_E	0.211393
CSNK1G2_E	0.195607
CSNK1G3_E	-0.061148
CSNK2A1_E	-0.266618
CSNK2A2_E	0.220857
CSNK2B_E	0.134453
CSPG4_E	-0.151903
CSPG5_E	-0.695938
CSPP1_E	0.072164
CSRNP1_E	0.369241
CSRNP2_E	-0.038105
CSRNP3_E	-0.525875
CSRP1_E	0.392807
CSRP2_E	0.123205
CSRP2BP_E	0.195757
CST2_E	-0.322644
CST3_E	0.518177
CST6_E	0.000000
CSTB_E	0.463442
CSTF1_E	-0.041519
CSTF2_E	0.450645
CSTF2T_E	0.178653
CSTF3_E	0.152126
CTAGE15P_E	-0.190850
CTAGE4_E	-0.014275
CTAGE5_E	0.212042
CTAGE6P_E	0.000000
CTBP1_E	-0.074265
CTBP2_E	-0.089109
CTBS_E	-0.033454
CTC1_E	0.181024
CTCF_E	0.028444
CTCFL_E	-0.207880
CTDNEP1_E	-0.029148
CTDP1_E	0.273028
CTDSP1_E	0.253185
CTDSP2_E	-0.040308
CTDSPL_E	0.187728
CTDSPL2_E	-0.023455
CTF1_E	0.249189
CTGF_E	-0.370729
CTH_E	0.023539
CTHRC1_E	-0.237881
CTIF_E	-0.399081
CTNNA1_E	-0.240150
CTNNA2_E	-0.123463
CTNNA3_E	-0.342671
CTNNAL1_E	-0.111780
CTNNB1_E	0.027092
CTNNBIP1_E	-0.016284
CTNNBL1_E	0.146853
CTNND1_E	0.005120
CTNND2_E	-0.212735
CTNS_E	0.431207
CTPS_E	0.100789
CTPS2_E	-0.036796
CTR9_E	-0.001846
CTSA_E	0.317627
CTSB_E	-0.007446
CTSC_E	0.104113
CTSD_E	0.117638
CTSF_E	0.834697
CTSH_E	-0.190787
CTSK_E	-0.420140
CTSL1_E	-0.078053
CTSL2_E	0.070721
CTSO_E	0.275225
CTSS_E	0.111880
CTSZ_E	0.076504
CTTN_E	0.043578
CTTNBP2_E	-0.119399
CTTNBP2NL_E	-0.085021
CTU1_E	-0.521065
CTU2_E	0.267641
CTXN1_E	-0.412708
CUBN_E	0.950550
CUEDC1_E	-1.095280
CUEDC2_E	0.149321
CUL1_E	0.024468
CUL2_E	-0.034043
CUL3_E	-0.183239
CUL4A_E	0.220827
CUL4B_E	-0.073529
CUL5_E	-0.141815
CUL7_E	-0.104637
CUL9_E	0.034988
CUTA_E	0.189043
CUTC_E	-0.134646
CUX1_E	-0.016572
CUX2_E	0.112358
CWC15_E	0.188506
CWC22_E	-0.073271
CWC25_E	-0.057745
CWC27_E	-0.019930
CWF19L1_E	0.165875
CWF19L2_E	-0.089208
CX3CL1_E	-0.467451
CX3CR1_E	-0.065688
CXADR_E	-0.121917
CXCL12_E	0.122774
CXCL14_E	0.354790
CXCL16_E	-0.294954
CXCL2_E	-0.164917
CXCL3_E	-0.000108
CXCL5_E	-0.765243
CXCL6_E	-0.293906
CXCR2_E	-0.097308
CXCR4_E	-0.709818
CXCR7_E	-0.651249
CXXC1_E	0.346280
CXXC4_E	0.028166
CXXC5_E	-0.046176
CXorf21_E	0.166054
CXorf22_E	-0.798531
CXorf23_E	0.221680
CXorf26_E	0.338067
CXorf30_E	-0.676742
CXorf36_E	0.096384
CXorf38_E	-0.002898
CXorf40A_E	0.551849
CXorf40B_E	0.002294
CXorf48_E	0.018011
CXorf56_E	0.125695
CXorf57_E	-0.459735
CXorf58_E	0.139510
CXorf59_E	-0.482249
CXorf69_E	-0.049782
CYB561_E	0.057827
CYB561D1_E	-0.143129
CYB561D2_E	0.839674
CYB5A_E	0.038397
CYB5B_E	-0.031039
CYB5D1_E	0.415054
CYB5D2_E	-0.128624
CYB5R1_E	0.741180
CYB5R2_E	0.543762
CYB5R3_E	-0.354505
CYB5R4_E	-0.289219
CYB5RL_E	-0.276456
CYBA_E	0.230904
CYBASC3_E	0.191145
CYBRD1_E	-0.444444
CYC1_E	0.081437
CYCS_E	0.097224
CYFIP1_E	-0.036702
CYFIP2_E	-0.016862
CYGB_E	-0.135127
CYHR1_E	-0.032256
CYLC2_E	-0.071086
CYLD_E	0.115749
CYP11A1_E	0.104837
CYP1A2_E	-0.531002
CYP1B1_E	1.922486
CYP20A1_E	0.128881
CYP26A1_E	0.912931
CYP26B1_E	0.752707
CYP26C1_E	0.033115
CYP27A1_E	0.905410
CYP27B1_E	0.496763
CYP27C1_E	0.273441
CYP2B6_E	-0.034310
CYP2C8_E	0.189933
CYP2D6_E	0.797710
CYP2J2_E	-0.000108
CYP2R1_E	-0.171275
CYP2S1_E	0.127336
CYP2U1_E	0.026221
CYP39A1_E	0.497067
CYP3A5_E	-0.078306
CYP3A7_E	0.000000
CYP46A1_E	0.227060
CYP4A11_E	-0.785731
CYP4F11_E	-0.105266
CYP4F22_E	-0.054544
CYP4V2_E	-0.010096
CYP4X1_E	0.587751
CYP51A1_E	-0.472502
CYP7B1_E	-0.177978
CYP8B1_E	-0.141771
CYR61_E	-0.019109
CYS1_E	0.882823
CYSLTR2_E	0.113976
CYSTM1_E	-0.226646
CYTH1_E	-0.156060
CYTH2_E	0.108460
CYTH3_E	-0.044999
CYTL1_E	-0.110682
CYYR1_E	0.013478
D2HGDH_E	-0.306184
D4S234E_E	-0.646321
DAAM1_E	-0.215720
DAAM2_E	-0.009345
DAB1_E	-0.730070
DAB2_E	0.856247
DAB2IP_E	-0.274703
DACH1_E	0.147480
DACH2_E	-0.469663
DACT1_E	0.271240
DACT2_E	0.563096
DACT3_E	-0.675246
DAD1_E	0.085272
DAG1_E	-0.079295
DAGLA_E	0.082132
DAGLB_E	-0.143571
DAK_E	0.104327
DALRD3_E	0.150015
DAND5_E	-0.097504
DAP_E	0.035330
DAP3_E	-0.012213
DAPK1_E	0.440360
DAPK2_E	-1.125548
DAPK3_E	-0.010112
DAPL1_E	-0.292504
DAPP1_E	-0.185970
DARC_E	-0.879458
DARS_E	-0.325639
DARS2_E	0.046458
DAXX_E	-0.010758
DAZAP1_E	0.037336
DAZAP2_E	-0.267986
DBC1_E	1.272214
DBF4_E	-0.361706
DBF4B_E	0.159167
DBH_E	-0.381930
DBI_E	0.299903
DBN1_E	0.057339
DBNDD1_E	-0.223456
DBNDD2_E	0.307899
DBNL_E	0.266192
DBP_E	-0.423992
DBR1_E	0.206965
DBT_E	0.130183
DBX1_E	-0.324741
DBX2_E	0.539363
DCAF10_E	-0.322318
DCAF11_E	0.003193
DCAF12_E	-0.132462
DCAF12L1_E	-0.058328
DCAF12L2_E	-0.595986
DCAF13_E	0.461144
DCAF15_E	-0.028706
DCAF16_E	-0.204718
DCAF17_E	-0.345566
DCAF4_E	0.384555
DCAF5_E	0.002388
DCAF6_E	0.353572
DCAF7_E	-0.228274
DCAF8_E	-0.330760
DCAKD_E	0.273208
DCBLD1_E	-0.174432
DCBLD2_E	-0.087133
DCC_E	-0.905254
DCDC1_E	-0.456087
DCDC2_E	0.240463
DCDC5_E	-0.029238
DCHS1_E	-0.034867
DCHS2_E	0.775566
DCK_E	-0.211058
DCLK1_E	0.230680
DCLK2_E	-0.443707
DCLK3_E	-0.089951
DCLRE1A_E	-0.191004
DCLRE1B_E	-0.112415
DCLRE1C_E	0.301580
DCP1A_E	-0.160759
DCP1B_E	-0.290471
DCP2_E	-0.133913
DCPS_E	0.173280
DCTD_E	0.068221
DCTN1_E	0.092195
DCTN2_E	0.027540
DCTN3_E	0.263182
DCTN4_E	-0.067116
DCTN5_E	0.225544
DCTN6_E	0.030451
DCTPP1_E	0.093055
DCUN1D1_E	-0.045277
DCUN1D2_E	-0.024379
DCUN1D3_E	0.213188
DCUN1D4_E	0.151666
DCUN1D5_E	0.040304
DCX_E	-0.673761
DCXR_E	0.262814
DDA1_E	0.302996
DDAH1_E	0.215510
DDAH2_E	-0.193314
DDB1_E	0.093538
DDB2_E	-0.147196
DDC_E	0.870856
DDHD1_E	-0.167242
DDHD2_E	-0.286707
DDI2_E	-0.171198
DDIT3_E	0.953630
DDIT4_E	0.088320
DDIT4L_E	0.513706
DDN_E	-0.598709
DDOST_E	0.201776
DDR1_E	-0.340424
DDR2_E	-0.099454
DDRGK1_E	0.068985
DDT_E	0.084578
DDX1_E	0.069248
DDX10_E	-0.181160
DDX11_E	-0.139784
DDX17_E	-0.047200
DDX18_E	0.070823
DDX19A_E	0.251720
DDX19B_E	-0.083731
DDX20_E	0.000977
DDX21_E	0.193306
DDX23_E	0.121021
DDX24_E	0.040836
DDX25_E	0.676105
DDX26B_E	-0.128341
DDX27_E	0.354068
DDX28_E	0.557934
DDX31_E	0.080040
DDX39A_E	0.314734
DDX39B_E	0.068853
DDX3X_E	-0.080166
DDX41_E	0.217762
DDX42_E	-0.019889
DDX46_E	0.076271
DDX47_E	0.029418
DDX49_E	0.604982
DDX5_E	0.118808
DDX50_E	-0.085491
DDX51_E	0.215560
DDX52_E	0.011416
DDX54_E	0.049294
DDX55_E	0.250169
DDX56_E	0.234472
DDX58_E	-0.656560
DDX59_E	-0.111701
DDX6_E	-0.047727
DDX60_E	-0.722315
DEAF1_E	-0.061225
DECR1_E	0.233447
DECR2_E	0.663499
DEDD_E	0.144132
DEDD2_E	0.389835
DEF6_E	0.673871
DEF8_E	0.133833
DEFB1_E	-0.036113
DEGS1_E	-0.118357
DEK_E	-0.351500
DEM1_E	0.174307
DENND1A_E	-0.079202
DENND1B_E	0.008417
DENND1C_E	-0.269194
DENND2A_E	-0.107586
DENND2C_E	-0.008618
DENND3_E	-0.315229
DENND4A_E	-0.381836
DENND4B_E	-0.206180
DENND4C_E	-0.247990
DENND5A_E	-0.078473
DENND5B_E	0.062507
DENR_E	0.136163
DEPDC1_E	-0.352399
DEPDC1B_E	-0.175388
DEPDC4_E	0.150788
DEPDC5_E	-0.049688
DEPDC7_E	0.569362
DEPTOR_E	0.175489
DERA_E	0.385152
DERL1_E	0.162996
DERL2_E	0.266200
DERL3_E	-0.983662
DES_E	0.076275
DET1_E	-0.134288
DEXI_E	-0.168228
DFFA_E	0.147616
DFFB_E	-0.134091
DFNA5_E	0.561296
DFNB31_E	-0.447750
DFNB59_E	0.672623
DGAT1_E	0.548215
DGAT2_E	0.307724
DGCR14_E	-0.015324
DGCR2_E	0.151362
DGCR6_E	0.321537
DGCR6L_E	0.337678
DGCR8_E	0.441953
DGKA_E	-1.131193
DGKB_E	-1.102235
DGKD_E	-0.218560
DGKE_E	-0.768437
DGKG_E	0.003562
DGKH_E	-0.012946
DGKI_E	-0.084315
DGKK_E	1.247561
DGKQ_E	0.210750
DGKZ_E	0.093464
DGUOK_E	0.161803
DHCR24_E	-0.195865
DHCR7_E	-0.170850
DHDDS_E	0.062995
DHDH_E	-0.000108
DHFR_E	-0.077916
DHFRL1_E	-0.425251
DHODH_E	0.148465
DHPS_E	-0.565123
DHRS1_E	0.228868
DHRS11_E	-0.298026
DHRS12_E	-0.001505
DHRS13_E	0.085040
DHRS2_E	0.218193
DHRS3_E	0.429168
DHRS4_E	0.429244
DHRS4L2_E	0.420903
DHRS7_E	0.044354
DHRS7B_E	0.450583
DHRS9_E	0.738555
DHRSX_E	-0.131474
DHTKD1_E	-0.021163
DHX15_E	-0.054022
DHX16_E	0.025541
DHX29_E	0.090215
DHX30_E	-0.054942
DHX32_E	-0.151799
DHX33_E	-0.100410
DHX34_E	0.402347
DHX35_E	0.181860
DHX36_E	-0.130053
DHX37_E	0.274525
DHX38_E	-0.099382
DHX40_E	0.011771
DHX57_E	0.104878
DHX8_E	0.181704
DHX9_E	0.221086
DIABLO_E	0.129147
DIAPH1_E	-0.123460
DIAPH2_E	-0.647739
DIAPH3_E	0.068129
DICER1_E	-0.266494
DIDO1_E	-0.321607
DIEXF_E	-0.061743
DIMT1_E	0.041431
DIO1_E	0.774892
DIO3_E	-0.053031
DIP2A_E	-0.253709
DIP2B_E	-0.073783
DIP2C_E	-0.294323
DIRAS1_E	-0.096081
DIRAS2_E	-0.797971
DIRAS3_E	0.571304
DIRC1_E	-0.074865
DIRC2_E	-0.031106
DIS3_E	-0.133638
DIS3L_E	-0.097857
DIS3L2_E	0.015735
DISC1_E	0.069410
DISP1_E	0.262058
DIXDC1_E	-0.966262
DKC1_E	-0.083673
DKK1_E	-0.095765
DKK3_E	0.099481
DKK4_E	-0.080824
DKKL1_E	-0.187714
DLAT_E	0.180054
DLC1_E	0.353529
DLD_E	-0.001804
DLEU7_E	1.488699
DLG1_E	0.065350
DLG2_E	0.004018
DLG3_E	0.370545
DLG4_E	-0.749196
DLG5_E	-0.174910
DLGAP1_E	0.051355
DLGAP2_E	-0.370860
DLGAP3_E	-0.128131
DLGAP4_E	-0.418453
DLGAP5_E	-0.562238
DLK1_E	1.362900
DLK2_E	-0.308746
DLL1_E	-0.087276
DLL3_E	-1.203557
DLL4_E	-0.528358
DLST_E	-0.044009
DLX2_E	-0.006520
DLX3_E	-0.275948
DLX4_E	-0.130310
DLX5_E	2.302990
DLX6_E	1.376515
DMAP1_E	0.462917
DMBX1_E	0.274514
DMC1_E	-0.095017
DMD_E	0.034925
DMGDH_E	-0.189714
DMKN_E	0.307666
DMPK_E	0.018878
DMRT3_E	-0.103132
DMRTA1_E	0.833149
DMRTC1_E	-0.141337
DMRTC1B_E	-0.141337
DMTF1_E	-0.180494
DMWD_E	-0.102475
DMXL1_E	0.403935
DMXL2_E	-0.446937
DNA2_E	-0.043342
DNAAF2_E	0.062559
DNAAF3_E	-0.542640
DNAH1_E	-0.093011
DNAH12_E	-0.036465
DNAH14_E	0.175347
DNAH5_E	-0.067036
DNAH6_E	-0.686997
DNAH7_E	-0.408235
DNAH9_E	-0.206515
DNAI1_E	-0.643340
DNAJA1_E	0.573177
DNAJA2_E	0.157440
DNAJA3_E	0.299748
DNAJA4_E	-0.096487
DNAJB1_E	0.433550
DNAJB11_E	0.736859
DNAJB12_E	0.262155
DNAJB13_E	-0.144471
DNAJB14_E	-0.229744
DNAJB2_E	0.142065
DNAJB4_E	0.100476
DNAJB5_E	-0.164670
DNAJB6_E	0.006261
DNAJB7_E	-0.180273
DNAJB9_E	0.353541
DNAJC1_E	0.182132
DNAJC10_E	0.178508
DNAJC11_E	0.213649
DNAJC12_E	1.107177
DNAJC13_E	0.125723
DNAJC14_E	0.078494
DNAJC15_E	0.154698
DNAJC16_E	0.091078
DNAJC17_E	0.943724
DNAJC18_E	-0.372928
DNAJC19_E	0.236727
DNAJC2_E	0.219975
DNAJC21_E	-0.236377
DNAJC22_E	-0.130977
DNAJC24_E	-0.239758
DNAJC25_E	-0.025469
DNAJC27_E	-0.603618
DNAJC28_E	1.244481
DNAJC3_E	0.414558
DNAJC30_E	0.312865
DNAJC4_E	-0.260932
DNAJC5_E	0.068324
DNAJC6_E	0.210732
DNAJC7_E	0.353565
DNAJC8_E	0.181131
DNAJC9_E	-0.166684
DNAL1_E	-0.018347
DNAL4_E	-0.031189
DNALI1_E	-0.487435
DNASE1_E	0.186530
DNASE1L1_E	0.234757
DNASE2_E	-0.607078
DND1_E	-0.093155
DNER_E	-0.288268
DNHD1_E	-0.738035
DNLZ_E	0.697392
DNM1_E	0.436579
DNM1L_E	-0.106116
DNM2_E	0.156848
DNM3_E	0.007956
DNMBP_E	0.059215
DNMT1_E	-0.031955
DNMT3A_E	0.058385
DNMT3B_E	-0.234691
DNPEP_E	0.265906
DNTTIP1_E	0.609945
DNTTIP2_E	-0.158851
DOC2A_E	-0.135791
DOC2B_E	-0.484575
DOCK1_E	-0.065667
DOCK10_E	0.019970
DOCK11_E	-0.033042
DOCK3_E	-0.081363
DOCK4_E	-0.324040
DOCK5_E	0.605674
DOCK6_E	-0.062961
DOCK7_E	-0.156157
DOCK8_E	-0.146452
DOCK9_E	-0.360208
DOHH_E	0.756647
DOK1_E	-0.467578
DOK3_E	0.982931
DOK4_E	0.618673
DOK5_E	0.105081
DOK6_E	0.352705
DOLK_E	0.598391
DOLPP1_E	0.164204
DOM3Z_E	-0.270736
DONSON_E	0.024245
DOPEY1_E	0.104309
DOPEY2_E	-0.062185
DOT1L_E	-0.104794
DPAGT1_E	-0.081062
DPCD_E	-0.512023
DPEP1_E	0.582856
DPF1_E	0.609944
DPF2_E	0.016683
DPF3_E	-0.123924
DPH1_E	-0.396991
DPH2_E	0.596725
DPH3_E	0.271044
DPH3P1_E	0.128169
DPH5_E	-0.143752
DPM1_E	0.129462
DPM2_E	-0.161668
DPM3_E	-0.701580
DPP10_E	0.848879
DPP3_E	0.380632
DPP4_E	0.639273
DPP6_E	-0.464713
DPP7_E	0.558021
DPP8_E	0.054940
DPP9_E	0.189639
DPPA2_E	0.008198
DPPA4_E	-0.077129
DPY19L1_E	-0.402759
DPY19L2_E	0.230135
DPY19L3_E	-0.070299
DPY19L4_E	0.101234
DPY30_E	-0.301714
DPYD_E	0.340033
DPYS_E	-0.054180
DPYSL2_E	-0.294795
DPYSL3_E	-0.455241
DPYSL4_E	-0.135796
DPYSL5_E	-0.261720
DR1_E	-0.089521
DRAM1_E	0.776729
DRAM2_E	-0.004201
DRAP1_E	0.105343
DRD2_E	-1.330768
DRD4_E	0.587663
DRD5_E	-0.073650
DRG1_E	-0.029184
DRG2_E	0.351344
DROSHA_E	0.050847
DRP2_E	-0.275525
DSC1_E	0.108378
DSC2_E	0.027995
DSC3_E	-0.904581
DSCAM_E	0.017408
DSCC1_E	0.125873
DSCR3_E	0.037977
DSCR6_E	-1.266537
DSE_E	-0.095811
DSEL_E	0.613780
DSG2_E	-0.195193
DSG3_E	-0.274307
DSN1_E	0.138938
DSP_E	0.056951
DST_E	-0.391535
DSTN_E	-0.055576
DSTYK_E	-0.098482
DTD1_E	0.085071
DTL_E	-0.306552
DTNA_E	-0.295870
DTNB_E	-0.200365
DTNBP1_E	0.165719
DTWD1_E	-0.279064
DTWD2_E	0.259082
DTX1_E	0.368407
DTX2_E	0.222074
DTX3_E	0.171990
DTX3L_E	-0.132363
DTX4_E	-0.224371
DTYMK_E	-0.059180
DUS1L_E	0.419374
DUS2L_E	0.055782
DUS3L_E	0.390940
DUS4L_E	-0.001702
DUSP1_E	0.607777
DUSP10_E	-0.662212
DUSP11_E	0.081488
DUSP12_E	-0.032491
DUSP14_E	0.278718
DUSP15_E	-0.403497
DUSP16_E	-0.196478
DUSP18_E	-0.296363
DUSP19_E	-0.211525
DUSP2_E	-0.224032
DUSP22_E	-0.072457
DUSP23_E	0.114663
DUSP26_E	0.369913
DUSP28_E	0.262013
DUSP3_E	-0.053179
DUSP4_E	-0.437257
DUSP5_E	0.549869
DUSP6_E	-0.596936
DUSP7_E	0.063771
DUSP8_E	-1.046184
DUSP9_E	1.261409
DUT_E	0.099577
DUXA_E	-0.405102
DVL1_E	-0.061814
DVL2_E	0.028484
DVL3_E	-0.023362
DYDC1_E	-0.615741
DYDC2_E	-0.665018
DYM_E	-0.204777
DYNC1H1_E	-0.046907
DYNC1I1_E	0.260585
DYNC1I2_E	-0.020809
DYNC1LI1_E	0.061538
DYNC1LI2_E	-0.127076
DYNC2H1_E	-0.163126
DYNC2LI1_E	-0.137282
DYNLL1_E	0.343913
DYNLL2_E	0.118744
DYNLRB1_E	0.060496
DYNLRB2_E	-0.205580
DYNLT1_E	0.229508
DYNLT3_E	0.073521
DYRK1A_E	-0.186576
DYRK1B_E	0.004427
DYRK2_E	-0.292308
DYRK3_E	-0.011000
DYRK4_E	-0.458010
DYSF_E	0.171272
DYX1C1_E	0.156198
DZANK1_E	-0.002056
DZIP1_E	-0.285648
DZIP1L_E	-0.092289
DZIP3_E	-0.204525
E2F1_E	-0.076229
E2F2_E	-0.083434
E2F3_E	-0.174271
E2F4_E	0.394701
E2F5_E	0.057180
E2F6_E	0.009780
E2F7_E	-0.379663
E2F8_E	-0.059322
E4F1_E	0.424801
EAF1_E	0.153818
EAF2_E	0.683986
EAPP_E	0.245159
EARS2_E	0.315566
EBAG9_E	-0.045696
EBF1_E	-0.884574
EBF2_E	-0.812303
EBF3_E	-1.334905
EBF4_E	-1.057082
EBLN2_E	-0.016373
EBNA1BP2_E	0.439798
EBP_E	0.086263
EBPL_E	-0.039839
ECD_E	0.100223
ECE1_E	-0.022820
ECE2_E	0.958518
ECEL1_E	1.218886
ECH1_E	0.208515
ECHDC1_E	-0.335431
ECHDC2_E	0.243203
ECHDC3_E	0.506832
ECHS1_E	0.151964
ECI1_E	0.073513
ECI2_E	-0.071407
ECM1_E	0.490319
ECM2_E	0.078370
ECSCR_E	-0.032006
ECSIT_E	0.196092
ECT2_E	-0.493417
ECT2L_E	-0.088087
EDA_E	0.076814
EDA2R_E	0.203751
EDAR_E	-0.075999
EDARADD_E	0.730013
EDC3_E	0.195966
EDC4_E	0.084843
EDEM1_E	0.083632
EDEM2_E	0.104528
EDEM3_E	0.005465
EDF1_E	0.418114
EDIL3_E	-0.674167
EDN1_E	-0.614442
EDN3_E	-0.514224
EDNRA_E	-0.163229
EDNRB_E	-1.140482
EEA1_E	0.257326
EED_E	-0.065417
EEF1A1_E	0.059538
EEF1A2_E	-0.120809
EEF1B2_E	0.327921
EEF1D_E	-0.219963
EEF1E1_E	0.432838
EEF1G_E	0.203520
EEF2_E	-0.060097
EEF2K_E	-0.139395
EEFSEC_E	0.498715
EEPD1_E	0.280781
EFCAB1_E	-0.155749
EFCAB11_E	0.709499
EFCAB2_E	0.244879
EFCAB3_E	0.681886
EFCAB4A_E	-0.049902
EFCAB4B_E	-0.803432
EFCAB5_E	0.146229
EFCAB6_E	-0.308261
EFCAB7_E	0.546316
EFEMP1_E	-0.356844
EFEMP2_E	0.112249
EFHA1_E	-0.080592
EFHA2_E	0.345531
EFHB_E	0.037074
EFHC1_E	-0.448200
EFHC2_E	-0.668021
EFHD1_E	0.333564
EFHD2_E	0.084884
EFNA1_E	1.096382
EFNA2_E	-0.197561
EFNA3_E	-0.275712
EFNA4_E	0.171781
EFNA5_E	-0.016341
EFNB1_E	-0.809635
EFNB2_E	-0.116257
EFNB3_E	-0.514897
EFR3A_E	0.184307
EFR3B_E	-0.135164
EFS_E	-0.334810
EFTUD1_E	-0.024910
EFTUD2_E	0.166886
EGF_E	-0.300791
EGFL6_E	0.651907
EGFL7_E	0.478070
EGFL8_E	-0.104434
EGFR_E	0.069338
EGLN1_E	0.215292
EGLN2_E	0.417420
EGLN3_E	0.225212
EGR1_E	-1.388155
EGR2_E	-0.000108
EGR3_E	-0.244604
EHBP1_E	-0.123245
EHBP1L1_E	-0.213302
EHD1_E	0.050734
EHD2_E	0.033760
EHD3_E	-0.075276
EHD4_E	-0.125997
EHF_E	0.356190
EHHADH_E	0.719766
EHMT1_E	0.178017
EHMT2_E	0.044569
EI24_E	0.035659
EID1_E	0.164261
EID2_E	0.213376
EID2B_E	-0.661683
EID3_E	1.685851
EIF1_E	0.018074
EIF1AD_E	0.199981
EIF1AX_E	0.058371
EIF1B_E	-0.276707
EIF2A_E	-0.205309
EIF2AK1_E	-0.015795
EIF2AK2_E	-0.108206
EIF2AK3_E	-0.032967
EIF2AK4_E	-0.065419
EIF2B1_E	0.155693
EIF2B2_E	-0.159524
EIF2B3_E	0.467050
EIF2B4_E	0.386892
EIF2B5_E	-0.008900
EIF2C1_E	-0.351683
EIF2C2_E	-0.546779
EIF2C3_E	-0.203741
EIF2C4_E	-0.147022
EIF2D_E	-0.139346
EIF2S1_E	0.024021
EIF2S2_E	0.016966
EIF2S3_E	-0.081934
EIF3A_E	-0.214973
EIF3B_E	-0.164564
EIF3C_E	0.131953
EIF3D_E	-0.099783
EIF3E_E	-0.132657
EIF3F_E	-0.046873
EIF3G_E	0.079058
EIF3H_E	-0.192961
EIF3I_E	0.139377
EIF3J_E	0.031354
EIF3K_E	0.102279
EIF3L_E	-0.107263
EIF3M_E	-0.067577
EIF4A1_E	-0.018725
EIF4A2_E	-0.046728
EIF4A3_E	-0.127196
EIF4B_E	-0.211281
EIF4E_E	-0.047107
EIF4E2_E	-0.078324
EIF4E3_E	0.057385
EIF4EBP1_E	-0.328980
EIF4EBP2_E	-0.130759
EIF4EBP3_E	1.590588
EIF4ENIF1_E	-0.020205
EIF4G1_E	0.303671
EIF4G2_E	-0.033252
EIF4G3_E	0.014175
