Gene	Expression
CCDC69_E	2.0759
CCDC71L_E	1.95167
CCDC74A_E	2.04125
CCDC80_E	1.93275
CCDC84_E	2.29083
CCDC85A_E	1.74214
CCDC8_E	2.48007
CCDC9_E	2.48244
CCL5_E	1.78152
CCND3_E	1.52593
CCNE2_E	1.50119
CCS_E	2.88427
CCT6B_E	2.20642
CD109_E	0.848164
CD163_E	2.17286
CD22_E	1.62125
CD248_E	1.72964
CD3EAP_E	2.37183
CD4_E	2.19937
CD55_E	2.26407
CD58_E	0.962784
CD68_E	2.14298
CD83_E	2.17076
CDADC1_E	2.1298
CDAN1_E	2.7774
CDC42EP1_E	2.43101
CDC42EP2_E	1.71837
CDC42EP3_E	2.48593
CDH11_E	1.72477
CDH13_E	2.34267
CDH16_E	1.69747
CDH23_E	1.1934
CDH24_E	2.31893
CDH26_E	1.2592
CDH5_E	2.5127
CDH8_E	1.54126
CDK18_E	2.1445
CDK20_E	2.59832
CDK3_E	1.68425
CDK5R1_E	1.97595
CDK5_E	2.59999
CDKL2_E	1.43104
CDKL3_E	1.24573
CDKL5_E	2.23574
CDKN1A_E	2.47115
CDR2L_E	2.32512
CDYL2_E	2.0889
CEBPD_E	2.08191
CELF2_E	1.86263
CELSR3_E	1.71837
CEND1_E	2.30159
CENPBD1_E	2.41111
CENPM_E	2.44811
CENPP_E	1.7135
CEP104_E	2.15408
CEP112_E	2.37082
CEP128_E	2.07715
CEP152_E	1.68059
CEP164_E	2.1298
CEP250_E	2.24489
CEP41_E	2.76079
CEP57L1_E	2.00125
CEP72_E	1.37948
CEP85L_E	2.43453
CERCAM_E	1.97364
CERS1_E	2.50186
CES3_E	1.80937
CFTR_E	1.54983
CGNL1_E	2.14169
CGREF1_E	2.33159
CHAC2_E	1.63471
CHCHD10_E	1.81281
CHCHD6_E	2.7668
CHD3_E	2.12072
CHDH_E	2.47812
CHIC1_E	2.23943
CHMP4C_E	1.4611
CHN2_E	1.80533
CHRDL1_E	2.29906
CHRD_E	1.21592
CHRNA5_E	1.76437
CHST11_E	2.16486
CHST15_E	1.64716
CHST3_E	1.69234
CHST6_E	1.67926
CHST8_E	1.35378
CHST9_E	2.70896
CHTF18_E	2.51205
CHURC1-FNTB_E	1.98178
CIDEB_E	2.16136
CIT_E	2.48745
CKAP2L_E	2.52134
CKLF_E	1.91904
CLCN2_E	2.56456
CLDN15_E	1.75476
CLDN23_E	1.94492
CLDN4_E	1.61326
CLDN7_E	1.59505
CLEC11A_E	1.36522
CLEC16A_E	2.37825
CLEC18C_E	2.73429
CLEC2D_E	2.3225
CLIP4_E	1.85708
CLK3_E	2.74536
CLK4_E	2.21847
CLMP_E	1.31206
CLN8_E	2.29421
CLRN1_E	1.89442
CLSTN2_E	2.53305
CLVS1_E	1.58834
CLYBL_E	1.52062
CMBL_E	2.38584
CMTM8_E	2.56231
CNIH2_E	1.7323
CNKSR2_E	1.5545
CNN1_E	3.18437
CNOT6L_E	2.65971
CNR1_E	1.99182
CNTFR_E	1.41198
CNTN4_E	1.93089
CNTNAP3B_E	1.26759
CNTNAP3_E	2.27911
CNTRL_E	1.92399
COBLL1_E	2.57054
COCH_E	2.1632
COL16A1_E	1.74501
COL21A1_E	1.7135
COL25A1_E	2.17318
COL5A2_E	2.25055
COL7A1_E	1.97067
COL9A1_E	2.01682
COL9A2_E	1.73407
COL9A3_E	1.91352
COMT_E	2.73112
COQ10B_E	2.39875
COQ6_E	2.70333
CORIN_E	1.57917
CORO2A_E	0.984516
CORO7_E	2.71238
COX19_E	2.64065
CPAMD8_E	1.79885
CPEB2_E	2.20505
CPM_E	2.44444
CPNE7_E	2.81979
CPNE8_E	2.28128
CPPED1_E	2.54863
CPQ_E	2.72104
CPT1B_E	2.53762
CPZ_E	2.01682
CP_E	2.33225
CREB3L1_E	1.16912
CREBRF_E	2.54291
CRHBP_E	2.02761
CRHR1_E	2.23187
CRIP1_E	3.12416
CRIP2_E	1.90663
CRIPAK_E	1.29141
CRTC1_E	2.02387
CRTC2_E	2.28128
CRTC3_E	2.18952
CRYAB_E	1.39427
CRYBA1_E	2.05575
CRYBB1_E	1.68583
CRYBB2_E	2.22784
CRYL1_E	2.32916
CRYM_E	1.63252
CSAD_E	1.70438
CSF1_E	2.51909
CSF2RA_E	0.69451
CSRNP3_E	1.86118
CSRP1_E	2.89675
CTBS_E	2.07943
CTC1_E	2.05826
CTDP1_E	2.70123
CTF1_E	1.1042
CTH_E	2.51701
CTIF_E	1.38181
CTNS_E	2.70778
CTSF_E	2.22561
CTTNBP2_E	2.0831
CUBN_E	1.6102
CUL9_E	2.11312
CUX2_E	1.577
CWC25_E	2.33417
CXCR4_E	2.22476
CXorf40A_E	2.45911
CXorf57_E	1.85221
CYB561D1_E	1.83158
CYB561D2_E	2.63764
CYB5D2_E	2.31893
CYB5RL_E	2.14169
CYBASC3_E	1.89015
CYBRD1_E	1.59505
CYP11A1_E	1.13521
CYP27A1_E	1.99378
CYP27C1_E	1.93986
CYP2S1_E	1.50786
CYP39A1_E	2.00357
CYP4A11_E	0.445564
CYP4V2_E	1.6624
CYP7B1_E	1.46015
CYS1_E	2.51868
CYTH3_E	2.44648
D2HGDH_E	1.51568
D4S234E_E	1.80362
DAAM2_E	1.44396
DACT1_E	2.60185
DAGLA_E	1.4848
DBF4B_E	2.36396
DBNDD1_E	1.85017
DBNDD2_E	2.24214
DBP_E	1.69413
DBX2_E	3.05086
DCAF12L1_E	1.83397
DCBLD1_E	1.72363
DCDC2_E	1.39676
DCHS1_E	2.35173
DCLK2_E	2.17398
DCLRE1C_E	2.47933
DCPS_E	2.62165
DCX_E	2.1298
DDHD1_E	2.24658
DDIT3_E	2.26122
DDX25_E	1.59084
DDX26B_E	2.03818
DDX28_E	2.66421
DDX51_E	2.05826
DDX58_E	1.14053
DECR2_E	2.65232
DEM1_E	2.2334
DENND1B_E	1.44396
DENND4A_E	1.9544
DEPDC5_E	2.40846
DEPTOR_E	2.13792
DFFB_E	1.94766
DFNA5_E	2.83988
DFNB31_E	1.17241
DFNB59_E	2.27046
DGCR14_E	1.72662
DGCR6_E	1.86392
DGKD_E	2.15878
DGKG_E	1.0131
DGKH_E	1.14766
DGKK_E	2.61774
DGKQ_E	1.64993
DHFRL1_E	1.87647
DHRS11_E	1.55834
DHRS12_E	1.93986
DHRS4L2_E	2.36396
DHRS7B_E	2.7743
DHRS9_E	1.25062
DHX37_E	2.66151
DIEXF_E	1.9544
DIP2C_E	2.21684
DISP1_E	2.28265
DLC1_E	2.35173
DLEU7_E	3.01629
DLGAP1_E	1.74501
DLK1_E	2.36396
DLL3_E	1.08176
DLX6_E	2.13674
DMBX1_E	1.28672
DMC1_E	2.10292
DNAH14_E	2.40596
DNAJC12_E	2.36504
DNAJC17_E	3.05653
DNAJC22_E	1.44161
DNAJC27_E	1.24815
DNAJC28_E	2.30854
DNAJC30_E	1.95625
DNAJC6_E	1.65341
DNAL1_E	2.52844
DNASE1L1_E	1.54374
DNASE1_E	1.83397
DNASE2_E	1.74853
DNER_E	1.16627
DNLZ_E	1.91904
DOCK3_E	1.98713
DOCK4_E	2.0004
DOCK5_E	2.14169
DOHH_E	2.44517
DOK1_E	1.963
DOK3_E	1.95282
DOK4_E	2.9369
DOPEY2_E	1.88003
DPM2_E	2.15408
DPP7_E	2.9562
DPY19L2_E	2.13401
DRAM1_E	2.7774
DRD4_E	1.77167
DSCR6_E	0.50531
DSEL_E	2.46073
DTNA_E	1.91547
DTNBP1_E	2.46662
DTX2_E	2.40846
DTX3L_E	1.45171
DUSP18_E	1.28904
DUSP19_E	1.86392
DUSP1_E	2.66694
DUSP4_E	1.54819
DUSP5_E	2.03325
DUSP7_E	2.3824
DUSP9_E	3.01126
DYX1C1_E	2.54083
DZANK1_E	1.80533
DZIP1L_E	2.35513
E2F2_E	1.9108
E2F8_E	1.86118
E4F1_E	2.93338
EAF2_E	2.10428
ECEL1_E	2.19667
ECHDC3_E	2.44132
EDA2R_E	2.19667
EDN1_E	1.36875
EDNRA_E	1.69368
EEF2K_E	2.43305
EEFSEC_E	2.51388
EEPD1_E	1.43292
EFCAB3_E	2.21999
EFHA2_E	2.44444
EFHD1_E	2.54802
EFNA1_E	1.94232
EFNA3_E	2.17076
EFR3B_E	2.44957
EGFL8_E	1.09421
EGFR_E	1.92605
EGF_E	2.23251
EHD3_E	2.02624
EID2B_E	1.54126
EIF2C3_E	2.36669
EIF5A2_E	1.22706
ELAC1_E	2.19667
ELAVL2_E	1.6081
ELF3_E	2.59629
ELFN1_E	2.3682
ELK3_E	1.81507
ELMO1_E	0.897664
ELMOD3_E	2.43676
ELOVL2_E	2.0136
ELOVL7_E	2.22476
EME1_E	1.55181
EMID1_E	1.81281
EMILIN2_E	1.83677
EMP1_E	1.91904
EMP2_E	2.0959
EMP3_E	2.21355
ENDOD1_E	1.56601
ENDOG_E	2.20642
ENDOV_E	2.50443
ENGASE_E	2.44132
ENHO_E	2.14041
ENOSF1_E	2.0959
ENPP3_E	1.9108
ENPP4_E	2.33906
ENPP5_E	1.56087
ENTPD5_E	1.81905
EPB41L3_E	1.33204
EPB41L4A_E	1.54563
EPB41L4B_E	1.79693
EPG5_E	2.19493
EPHA1_E	1.67535
EPHA2_E	2.49418
EPHA4_E	2.03222
EPHA6_E	2.45792
EPHB6_E	1.39484
EPHX1_E	2.3577
EPM2A_E	2.71133
EPPK1_E	1.23038
EPS8L2_E	1.98471
EPS8_E	1.78986
EPSTI1_E	2.96573
ERBB3_E	1.91904
ERBB4_E	1.50786
ERC2_E	1.66668
ERCC4_E	2.65386
ERCC5_E	1.41198
ERCC6_E	2.21803
ERICH1_E	1.99378
ERMAP_E	2.43676
ERO1LB_E	2.20768
ERP27_E	1.74699
ERV3-1_E	1.99378
ERVMER34-1_E	2.38824
ESPL1_E	1.80056
ESPN_E	1.62726
ESRP1_E	1.94232
ESRRA_E	1.50584
ETHE1_E	2.66865
ETNK2_E	1.18409
ETS2_E	2.0136
ETV3_E	2.54015
EVC2_E	2.20749
EVC_E	2.41976
EVI5L_E	2.34267
EVI5_E	2.47313
EXD3_E	1.3173
EXOC3L2_E	1.32699
EXOC8_E	2.18626
EYA2_E	2.13601
F2RL1_E	2.21355
F3_E	2.57729
F8A1_E	2.66609
FAAH2_E	1.76437
FAAH_E	2.3274
FAM100A_E	1.65747
FAM100B_E	2.76308
FAM107A_E	1.36522
FAM109A_E	2.43162
FAM110A_E	1.83677
FAM115C_E	1.09421
FAM116B_E	1.82594
FAM120C_E	1.30152
FAM122A_E	2.24658
FAM122C_E	2.02158
FAM123B_E	1.70272
FAM126B_E	2.06002
FAM129A_E	1.4712
FAM131A_E	2.2877
FAM13C_E	2.16024
FAM150B_E	2.3955
FAM156A_E	1.64993
FAM157A_E	1.85708
FAM160A2_E	1.97067
FAM160B2_E	2.05826
FAM161B_E	1.70788
FAM171A2_E	2.63152
FAM173A_E	1.58192
FAM173B_E	2.6346
FAM174A_E	3.0547
FAM174B_E	2.32916
FAM176B_E	2.08737
FAM181A_E	1.52897
FAM188B_E	1.47657
FAM18A_E	1.89921
FAM18B2_E	2.01682
FAM195A_E	2.8489
FAM198B_E	1.94232
FAM203A_E	2.36096
FAM211B_E	2.07762
FAM214A_E	2.32018
FAM214B_E	2.41843
FAM218A_E	1.21592
FAM219A_E	1.35222
FAM21B_E	1.95167
FAM22A_E	1.53547
FAM3A_E	2.0434
FAM40B_E	2.10125
FAM43B_E	2.01682
FAM46B_E	2.0085
FAM47E-STBD1_E	2.43676
FAM50B_E	0.921821
FAM53B_E	2.20642
FAM54A_E	0.970816
FAM59B_E	1.75206
FAM63A_E	2.49772
FAM63B_E	2.31756
FAM65A_E	2.47221
FAM71E1_E	2.10039
FAM72D_E	2.05237
FAM73B_E	2.02387
FAM83B_E	1.71589
FAM83G_E	1.95003
FAM84A_E	1.75828
FAM86B1_E	2.15183
FAM86B2_E	2.7421
FANCB_E	1.79554
FANCE_E	2.83591
FANCM_E	2.35028
FANK1_E	2.38883
FAP_E	1.97364
FAR2_E	1.62726
FARP2_E	1.91352
FARS2_E	2.40234
FAT3_E	1.64506
FAT4_E	2.45213
FAXC_E	1.36068
FBF1_E	1.54983
FBLIM1_E	2.32435
FBLN2_E	1.36522
FBLN7_E	1.69234
FBRS_E	2.69549
FBXL13_E	1.81713
FBXL15_E	1.69821
FBXL18_E	2.00125
FBXL20_E	2.50302
FBXL2_E	2.05362
FBXL6_E	1.4712
FBXO16_E	2.55541
FBXO25_E	2.53888
FBXO27_E	2.41111
FBXO31_E	2.11078
FBXO36_E	1.64993
FBXO41_E	1.10096
FBXO44_E	2.27911
FBXO48_E	1.18764
FBXO4_E	2.27911
FBXO8_E	2.4649
FBXW9_E	2.88069
FCAR_E	1.48658
FCGRT_E	2.49418
FDX1L_E	2.74761
FDXACB1_E	0.711367
FDXR_E	2.65465
FES_E	2.18214
FGB_E	1.80937
FGF11_E	2.26407
FGFRL1_E	2.37355
FGGY_E	2.53106
FHL2_E	1.489
FHL3_E	1.85221
FHOD1_E	2.21247
FHOD3_E	2.18214
FICD_E	1.92399
FILIP1_E	2.21109
FIZ1_E	2.12737
FJX1_E	1.9211
FKBP14_E	2.6125
FKBPL_E	2.22338
FKRP_E	2.34137
FLJ27352_E	1.69234
FLRT2_E	1.87089
FLT1_E	1.21176
FLT3_E	2.5127
FLVCR2_E	2.25555
FLYWCH1_E	2.54515
FMNL3_E	1.43448
FMO4_E	1.55181
FNDC4_E	2.95745
FNTB_E	2.15523
FOSL2_E	2.23187
FOXA3_E	1.45396
FOXG1_E	2.09359
FOXJ2_E	2.50781
FOXO1_E	2.03325
FOXO4_E	1.88878
FOXQ1_E	3.39059
FPGT_E	2.5661
FRA10AC1_E	1.64004
FRAT1_E	1.40654
FREM1_E	1.70272
FRMD3_E	1.64506
FRMD4A_E	1.42549
FRRS1_E	2.64611
FRS3_E	1.96924
FSBP_E	2.61967
FSD1L_E	1.78595
FSTL3_E	1.41701
FST_E	2.42061
FUK_E	1.89128
FUT1_E	0.745341
FUT4_E	2.15069
FYCO1_E	1.93636
FZD10_E	1.51204
FZD1_E	2.95531
FZD8_E	2.49418
GABBR1_E	0.877172
GABPB2_E	1.96924
GABRA3_E	1.6624
GABRB2_E	1.41701
GABRB3_E	1.43673
GADD45G_E	1.05376
GAL3ST3_E	1.27075
GALK2_E	2.4305
GALNS_E	2.20982
GALNT10_E	1.64822
GALNT13_E	1.68999
GALNT4_E	2.17834
GALNTL1_E	1.85995
GANC_E	1.84175
GAN_E	1.99555
GAP43_E	2.40465
GAS7_E	2.08402
GATA6_E	1.46694
GATM_E	2.31756
GBP4_E	1.05771
GBP5_E	1.01796
GCHFR_E	2.43305
GCLM_E	2.39217
GCNT2_E	2.25281
GCNT4_E	1.47523
GC_E	2.2968
GDAP1_E	2.26773
GDPD1_E	2.52496
GEMIN7_E	2.53305
GEN1_E	2.30678
GFPT2_E	1.90197
GGT1_E	2.80228
GHDC_E	1.76437
GIN1_E	1.45593
GINS3_E	2.30773
GJB1_E	1.69928
GK5_E	1.90458
GK_E	2.78864
GLB1L2_E	2.05031
GLB1L_E	1.82936
GLCCI1_E	2.4098
GLCE_E	1.89207
GLI1_E	1.489
GLI2_E	1.29653
GLI4_E	2.30506
GLIS3_E	2.59543
GLRA2_E	2.18697
GLRB_E	2.70716
GLRX2_E	1.88641
GLRX_E	1.91352
GLT1D1_E	1.7498
GLT25D2_E	1.76772
GLTPD1_E	1.78758
GLTPD2_E	1.60386
GLTSCR1_E	1.68867
GLYATL1_E	2.6822
GLYCTK_E	3.14226
GMIP_E	1.50408
GMPPA_E	3.01126
GNAL_E	2.3536
GNB1L_E	2.52134
GNG11_E	2.19937
GNG2_E	2.03078
GNG7_E	2.03696
GNL1_E	2.5579
GNPDA2_E	2.26773
GOLGA1_E	2.11956
GOLGA6L10_E	1.00655
GPATCH1_E	2.34534
GPATCH3_E	2.24348
GPCPD1_E	1.998
GPD1L_E	2.03325
GPER_E	2.43676
GPHA2_E	2.1065
GPKOW_E	2.34434
GPLD1_E	1.56025
GPM6A_E	2.25555
GPR110_E	1.6081
GPR126_E	1.80362
GPR133_E	1.30152
GPR137B_E	1.70788
GPR137C_E	1.85708
GPR160_E	1.44396
GPR173_E	2.69295
GPR176_E	1.76144
GPR180_E	2.23093
GPR27_E	2.5502
GPR37_E	2.20352
GPR63_E	2.24658
GPR75_E	0.860201
GPR82_E	1.24271
GPR98_E	2.3804
GPRASP1_E	1.36068
GPRIN2_E	1.9544
GPSM2_E	2.52496
GRAMD1B_E	1.33989
GRAMD1C_E	1.49119
GRAMD3_E	1.50408
GRHL2_E	1.37948
GRIP2_E	2.05362
GRK5_E	2.74979
GRM8_E	1.76772
GSDMB_E	1.54563
GSDMD_E	2.11078
GSG1_E	1.4712
GSG2_E	2.33159
GSTT1_E	1.59505
GTF2IRD2B_E	2.76843
GTF2IRD2_E	0.956473
GUCY1A3_E	1.23296
GYPC_E	1.82594
H2AFJ_E	1.69587
HAAO_E	2.04434
HAPLN1_E	1.54126
HAPLN4_E	1.21176
HARBI1_E	2.16731
HAUS7_E	2.16576
HAUS8_E	2.60333
HAVCR1_E	2.00599
HBEGF_E	1.52062
HCFC1R1_E	2.05826
HCFC2_E	1.13521
HCN3_E	1.15981
HDAC10_E	1.86774
HDAC11_E	1.68296
HDAC4_E	1.94492
HDAC5_E	2.10966
HDAC9_E	2.39046
HDDC3_E	1.56854
HDHD3_E	2.99003
HDX_E	2.08591
HEATR7A_E	1.43292
HECA_E	2.30207
HECTD2_E	2.27515
HECW2_E	1.9782
HEG1_E	2.61076
HELB_E	0.991753
HEMK1_E	1.35222
HERC3_E	1.46325
HERC5_E	1.27075
HES4_E	2.35578
HES5_E	2.41545
HES6_E	1.58834
HEXIM2_E	1.27075
HEY1_E	2.7947
HEYL_E	1.78347
HFM1_E	1.75676
HHAT_E	1.93275
HHIP_E	2.53888
HIF3A_E	1.94766
HIP1R_E	1.50786
HIRIP3_E	1.51568
HIST1H1B_E	0.942756
HIST1H1C_E	2.22338
HIST1H2AG_E	1.31974
HIST1H2BD_E	2.46073
HIST1H2BG_E	1.9718
HIST1H2BN_E	2.07062
HIST1H4E_E	2.76249
HIST1H4K_E	1.97595
HIST2H2AA3_E	2.52584
HIST2H2AA4_E	2.52584
HIST2H2BE_E	1.73891
HIST3H2A_E	2.81425
HIVEP1_E	2.23943
HIVEP2_E	1.33989
HLA-DOA_E	2.16576
HMBOX1_E	1.82227
HMCN1_E	1.13087
HMGCLL1_E	0.889031
HMGCS2_E	1.36068
HMSD_E	2.03325
HNF1A_E	2.11738
HNF4G_E	2.53697
HNMT_E	2.86423
HOXA2_E	1.4712
HOXA4_E	1.39945
HOXB5_E	2.0185
HOXD1_E	2.54403
HPCAL1_E	2.22561
HPD_E	2.07943
HPGD_E	1.98713
HPS5_E	2.61727
HPS6_E	2.63764
HRASLS5_E	2.3155
HRAS_E	2.82452
HS3ST3B1_E	1.43104
HSD17B14_E	2.30506
HSD17B1_E	1.57037
HSD17B8_E	1.29653
HSD3B7_E	1.7113
HSF2BP_E	1.489
HSPA2_E	1.60193
HSPA4L_E	2.07391
HSPB8_E	1.93986
HSPBAP1_E	2.64514
HTR1B_E	2.05575
HUNK_E	1.83397
HYDIN_E	1.05771
HYI_E	2.47172
HYLS1_E	2.3136
IBA57_E	1.89921
ICA1L_E	1.76144
ICA1_E	1.65341
IDUA_E	1.11676
IER2_E	2.10428
IER3_E	2.60481
IER5_E	1.2592
IFFO1_E	2.14651
IFI16_E	1.42549
IFI27L1_E	2.12737
IFI27L2_E	1.93405
IFIT5_E	1.73407
IFITM1_E	2.00599
IFNAR2_E	2.76349
IGDCC4_E	1.53848
IGHMBP2_E	2.17908
IKBKG_E	2.0959
IKZF2_E	2.12196
IKZF4_E	2.1298
IL10RB_E	2.06568
IL11RA_E	1.95625
IL12RB1_E	0.97605
IL15_E	1.07485
IL17D_E	1.84638
IL17RB_E	2.7743
IL17RC_E	1.92777
IL18BP_E	1.15599
IL1RAP_E	2.45599
IL27RA_E	1.33989
IL28RA_E	1.37488
IL6R_E	1.2364
IMMP2L_E	2.43676
IMPG1_E	1.7135
INA_E	2.65521
INMT_E	1.31403
INO80B_E	2.06263
INO80D_E	1.99182
INPP1_E	1.75998
INPP5D_E	1.37172
INPP5E_E	2.11656
INPP5K_E	2.86469
IPPK_E	2.66324
IQCA1_E	1.73983
IQCC_E	2.0889
IQCE_E	2.09707
IQCG_E	2.05575
IQCJ-SCHIP1_E	1.46325
IQGAP3_E	1.83158
IQUB_E	0.970816
IRAK1BP1_E	2.27911
IRAK4_E	1.6779
IRF1_E	1.32157
IRF2BPL_E	1.60044
IRF2_E	2.03818
IRF7_E	1.42064
IRGM_E	2.0291
IRS2_E	2.06568
ISPD_E	2.50718
ISY1-RAB43_E	2.72104
ISY1_E	2.20095
ITGA3_E	1.77343
ITGA4_E	1.73891
ITGAE_E	1.46694
ITGB8_E	1.74303
ITM2A_E	2.07943
ITPKC_E	2.55394
ITPR2_E	1.84293
ITPRIPL1_E	1.60386
ITSN2_E	1.79428
JAM2_E	1.08936
JDP2_E	2.51318
JMJD5_E	1.65341
JMJD7-PLA2G4B_E	1.59505
JOSD2_E	1.50408
JPH3_E	1.68583
JRKL_E	2.53411
JRK_E	2.14651
JUN_E	2.07062
KAL1_E	2.1569
KANK2_E	2.30291
KANK4_E	2.57054
KANSL1L_E	2.7774
KATNAL1_E	2.39623
KATNAL2_E	1.98178
KBTBD3_E	1.51844
KCNA4_E	2.57592
KCNA6_E	1.22364
KCNAB2_E	1.0635
KCND1_E	1.28672
KCNH2_E	1.14766
KCNIP1_E	1.59084
KCNJ11_E	1.36522
KCNJ12_E	1.95852
KCNJ13_E	1.76966
KCNJ4_E	2.15523
KCNJ5_E	1.3063
KCNJ8_E	1.19185
KCNK2_E	2.23574
KCNMA1_E	2.41111
KCNN2_E	2.18421
KCNQ4_E	2.0783
KCNT2_E	2.02387
KCP_E	2.77646
KCTD13_E	1.98178
KCTD18_E	2.29981
KCTD21_E	1.85221
KDELR3_E	2.16423
KDM1B_E	2.3682
KDM4D_E	1.71837
KHDC1_E	1.77605
KHK_E	2.93815
KIAA0226_E	2.10848
KIAA0240_E	2.48332
KIAA0247_E	1.79693
KIAA0513_E	1.57037
KIAA0556_E	2.1802
KIAA0564_E	2.694
KIAA0825_E	1.29141
KIAA0895L_E	1.25276
KIAA0895_E	2.4999
KIAA0913_E	2.57278
KIAA1107_E	1.45171
KIAA1244_E	2.04305
KIAA1274_E	1.73775
KIAA1328_E	1.59505
KIAA1407_E	1.53547
KIAA1456_E	0.854802
KIAA1530_E	1.91547
KIAA1731_E	2.3824
KIAA1804_E	2.59543
KIAA2026_E	2.66151
KIF13B_E	2.46965
KIF14_E	2.58318
KIF18B_E	1.82411
KIF21B_E	2.0291
KIF24_E	1.92399
KIF27_E	2.51205
KIF7_E	2.46662
KIF9_E	1.39162
KIFC3_E	1.8747
KIN_E	2.17525
KLF10_E	1.98878
KLF12_E	1.87839
KLF16_E	1.85396
KLF7_E	1.36522
KLF9_E	1.41701
KLHDC7A_E	2.30933
KLHDC9_E	2.15523
KLHL17_E	1.89442
KLHL18_E	2.45383
KLHL21_E	2.50934
KLHL25_E	2.45383
KLHL26_E	1.65341
KLHL31_E	2.32604
KLHL36_E	1.68999
KLHL3_E	2.45499
KLRD1_E	2.0085
KLRG1_E	2.33346
KMO_E	1.68747
KNDC1_E	1.90458
KRBA1_E	2.20225
KRBA2_E	2.20982
KREMEN1_E	1.64306
KRT10_E	2.01978
KRTCAP3_E	1.87089
KSR1_E	2.27631
KTI12_E	2.33762
L1CAM_E	1.15981
L3MBTL1_E	1.63252
LACC1_E	1.42979
LACE1_E	2.56765
LACTB2_E	2.60836
LAIR1_E	1.46694
LBH_E	2.15183
LDB2_E	1.22706
LDHD_E	1.78347
LEF1_E	2.40846
LENG1_E	1.82936
LEPR_E	1.98713
LGALS2_E	1.82227
LGALS8_E	2.59044
LGI2_E	2.11956
LGR6_E	2.13191
LHFPL5_E	1.1768
LIFR_E	1.50408
LIMCH1_E	2.42659
LIMD2_E	2.14169
LIME1_E	1.32434
LIN7B_E	1.50786
LINS_E	2.15069
LIPE_E	2.00125
LIPT1_E	2.33762
LIPT2_E	0.778808
LIX1_E	2.22784
LLGL2_E	2.25418
LMF1_E	2.14876
LMLN_E	2.12737
LNP1_E	2.2715
LNX1_E	1.39162
LOC100129480_E	1.70438
LOC100130451_E	0.866229
LOC100130890_E	2.08402
LOC100287482_E	2.28686
LOC100289561_E	2.84538
LOC100505549_E	1.74501
LOC100505679_E	1.87647
LOC100507421_E	1.43961
LOC100862671_E	2.29536
LOC147670_E	1.86551
LOC284385_E	2.1802
LOC339862_E	1.83955
LOC375190_E	2.27515
LOC388630_E	1.6624
LOC646851_E	1.65747
LOH12CR1_E	1.74699
LOXL3_E	1.86443
LPAR1_E	1.36875
LPCAT4_E	2.34975
LPIN1_E	2.43405
LPIN3_E	1.2647
LPL_E	1.61139
LPPR1_E	1.28904
LPXN_E	1.5837
LRCH1_E	1.37948
LRCH4_E	2.2334
LRFN1_E	1.46015
LRFN3_E	1.81713
LRFN4_E	2.24071
LRGUK_E	1.79885
LRIF1_E	2.26954
LRP10_E	2.54372
LRP8_E	1.98178
LRR1_E	2.32916
LRRC14_E	2.38945
LRRC20_E	2.31893
LRRC23_E	1.37488
LRRC27_E	2.09791
LRRC34_E	2.25688
LRRC37A2_E	2.49895
LRRC37A3_E	1.34999
LRRC45_E	2.58054
LRRC4B_E	1.98713
LRRC4_E	2.1298
LRRC61_E	1.16627
LRRC6_E	2.2968
LRRC8B_E	2.05237
LRRC8C_E	1.37488
LRRCC1_E	2.09467
LRRIQ1_E	0.910421
LRRK1_E	1.61326
LRRTM1_E	1.998
LRRTM4_E	1.75476
LRSAM1_E	2.37577
LRTOMT_E	2.15292
LSM11_E	2.04125
LTBP3_E	1.22364
LURAP1_E	1.13087
LXN_E	1.78152
LY6G5B_E	1.67292
LYN_E	1.02686
LYPD6_E	1.57258
LYSMD1_E	2.66987
LYSMD4_E	2.70433
LYZ_E	1.44888
MAB21L3_E	1.2001
MACROD2_E	2.16812
MADD_E	2.49079
MAFK_E	1.73584
MAGEA5_E	2.11312
MAGEE1_E	2.12389
MAGEL2_E	1.67079
MAGI2_E	1.53236
MALL_E	2.62165
MAML2_E	1.57376
MAML3_E	1.44888
MAN2B2_E	2.1569
MANEA_E	2.6292
MAOA_E	1.6081
MAP1A_E	1.90663
MAP1LC3C_E	0.605081
MAP3K10_E	2.44235
MAP3K12_E	2.18822
MAP3K13_E	1.24271
MAP3K14_E	1.97943
MAP3K9_E	2.6125
MAP4K2_E	1.99182
MAP6_E	2.04568
MAP7D2_E	2.22784
MAPK10_E	2.4305
MAPK4_E	1.55647
MAPK8IP1_E	2.30603
MAPK8IP3_E	2.03583
MAPKBP1_E	1.55834
MAPRE3_E	0.984516
MARC2_E	2.20872
MARCH2_E	2.30054
MARS2_E	2.65334
MARVELD2_E	2.59543
MARVELD3_E	1.43673
MAST3_E	1.36522
MAST4_E	1.36875
MATK_E	1.42064
MATN2_E	2.29421
MBD6_E	2.69637
MBLAC2_E	2.48745
MBOAT1_E	2.09932
MCART6_E	2.07231
MCC_E	2.12299
MCEE_E	1.85708
MCOLN1_E	2.51477
MCTS1_E	2.63916
MDH1B_E	1.64993
MDN1_E	2.47646
ME1_E	1.98178
ME3_E	2.61333
MECOM_E	1.73584
MED12L_E	2.3136
MED19_E	1.62452
MED26_E	1.91717
MED31_E	2.6399
MEF2BNB_E	2.79011
MEF2D_E	1.95852
MEFV_E	0.97605
MEGF6_E	2.2968
MEGF9_E	1.79693
MEOX1_E	1.80696
